ID,Date,Newspaper,Page,First Head?,Head Size,Text Size,Continuation Size,Number of Columns,Top Half?,External source credited?,Gender: reporter1,Gender: reporter2,Reporter location,Embedded reporter used?,Story Type,Story setting/ occasion,Overall tone of story,Reporter Disdain?,Reporter Correction?,Prognosis1,Prognosis2,Prognosis3,Prognosis4,Prognosis5,Prognosis6,Prognosis7,Prognosis8,Prognosis9,Prognosis10,Prognosis11,Prognosis12,Prognosis13,Prognosis14,Prognosis15,Prognosis16
88,17/03/2003,Daily Telegraph,4,Minister regrets his 'immoral' vote,22.68,102.48,,3,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
89,17/03/2003,Daily Telegraph,5,(photo),,16,,0,TRUE,None,9,9,,9,Photo only,Conflict zone: Report from battle/action,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
90,17/03/2003,Daily Telegraph,5,Chirac's tough stand wins friends at home,49.6,170.1,,4,TRUE,None,1,9,Other European location,9,Straight: events over last 24 hours,Political: Other political actions,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
91,17/03/2003,Daily Telegraph,5,Global order may be shaken for years by UN row,30.71,177.24,,2,TRUE,None,1,9,Other: No location,9,Analysis: info from different points in time,Media: Journalist rpt./ News analysis,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
92,17/03/2003,Daily Telegraph,6,Iraqi Kurds remember day Saddam gassed them,90.3,203.35,,5,TRUE,None,1,9,Northern Iraq,8,Straight: events over last 24 hours,Conflict zone: Other/ human interest,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
93,17/03/2003,Daily Telegraph,6,'Chemical Ali' put on invasion front line,13.2,85.68,,1,TRUE,None,1,9,Baghdad,2,Straight: events over last 24 hours,Political: Other political actions,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
94,17/03/2003,Daily Telegraph,21,When the talking stopped,9.5,251.94,,1,TRUE,None,9,9,Other: No location,9,Editorial,Political: International Event/ Summit,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
95,18/03/2003,The Sun,1,Green light for war,289.17,39.24,,2,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
96,18/03/2003,The Sun,1,War wobbler Cook resigns,14.96,9.8,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,21,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
97,18/03/2003,The Sun,4,Exodus: women and kids flee Baghdad blitz,33.6,94.5,,2,TRUE,None,1,9,Baghdad,2,Straight: events over last 24 hours,Conflict zone: Other/ human interest,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
98,18/03/2003,The Sun,4,We back PM,9.8,46.2,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Media: public opinion poll,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
99,18/03/2003,The Sun,4,"Get out or die, Saddam",312.48,216.67,,4,TRUE,None,1,1,Other: No location,9,Straight: events over last 24 hours,Political: Planned Media opportunity,40,No/ N/A,No/ N/A,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
100,18/03/2003,The Sun,6,Go girls go!,212.23,84.6,,2,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Media: other media actions,41,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
101,18/03/2003,The Sun,6,(no headline),0,30,,3,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Media: other media actions,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
102,18/03/2003,The Sun,6,Julie: I'm desperate for tablet,16.8,30.1,,1,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
103,18/03/2003,The Sun,6,Hit list for RAF aces,9.45,15.75,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
104,18/03/2003,The Sun,8,Cook: I quit,196.98,90.24,,3,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
105,18/03/2003,The Sun,8,But rebel Clare refuses to jump,33,51.52,,2,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
106,18/03/2003,The Sun,8,Booming shares go up £28bn,15.36,27.3,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,98,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
107,18/03/2003,The Sun,8,Iraqi exile in US talks,8.32,20.8,,1,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
108,18/03/2003,The Sun,8,Wedding in the desert,8.64,17.6,,1,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
109,18/03/2003,The Sun,8,Go it alone,5.5,85.68,,1,TRUE,None,9,9,Other: No location,9,Editorial,Political: Planned Media opportunity,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
110,18/03/2003,The Sun,8,Cook's Tour,5.72,44.88,,1,FALSE,None,9,9,Other: No location,9,Editorial,Political: Other political actions,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
111,18/03/2003,The Sun,8,All change,5.06,59.16,,1,FALSE,None,9,9,Other: No location,9,Editorial,Political: International Event/ Summit,40,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
112,18/03/2003,The Sun,9,Why Blair will win first battle of Gulf War II,60,118.29,,5,TRUE,None,1,9,Other: No location,9,Analysis: info from different points in time,Political: Legislative,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
113,17/03/2003,The Sun,4,Blitz' is legal',6.8,30.6,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Planned Media opportunity,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
114,17/03/2003,The Sun,4,"Day 5,000 died",7,30.6,,1,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
115,17/03/2003,The Sun,6,Tyrant will get the message,5.4,6.75,,1,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
116,17/03/2003,The Sun,6,TV vote fury,6.8,19.72,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Media: public opinion poll,98,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
117,17/03/2003,The Sun,6,IDS: So proud,6.8,17.68,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Planned Media opportunity,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
118,17/03/2003,The Sun,6,Para Prayer,6.8,19.04,,1,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,Conflict zone: Other/ human interest,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
119,17/03/2003,The Sun,6,Twin the navy now,8.1,17.92,,1,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
120,17/03/2003,The Sun,9,Iraq's pilots face wipeout,14.96,25.16,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,40,No/ N/A,No/ N/A,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
121,17/03/2003,Daily Mirror,4,Health fear on germ vaccine,11,27.84,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Media: other media actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
122,17/03/2003,Daily Mirror,4,Nine face trial over atrocities,11,29,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,19,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
123,17/03/2003,Daily Mirror,6,So who is to blame?,95.2,326.4,,4,TRUE,Other UK press,1,9,Other: No location,9,Comment: Reporter evaluation,Political: International Event/ Summit,18,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,9
124,18/03/2003,Daily Mirror,1,"UNlawful, UNethical, Unstoppable",431.55,0,,0,TRUE,None,9,9,Other: No location,9,Photo only,No identifiable setting,09,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
125,18/03/2003,Daily Mirror,2,He's let us down…he never will,287.1,488.4,,4,TRUE,None,9,9,Other: No location,9,Editorial,Political: Other political actions,16,US administration,No/ N/A,3,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9
126,18/03/2003,Daily Mirror,4,48 hours to quit Iraq,470.94,283.55,,9,TRUE,None,1,9,White House,9,Straight: events over last 24 hours,Political: Planned Media opportunity,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
127,18/03/2003,Daily Mirror,5,This war is illegal say Cherie lawyers,16,75.2,,1,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Other causes or occasions,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
128,18/03/2003,Daily Mirror,5,The Sun sets on Blair,8,20,,1,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Media: public opinion poll,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
129,18/03/2003,Daily Mirror,6,Robin Good,227.5,132.92,,1,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
130,18/03/2003,Daily Mirror,6,Paul Routledge hails a teller of truth and potential leader,31.2,173.58,,5,FALSE,None,1,9,Other: No location,9,Comment: Reporter evaluation,Political: Other political actions,45,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
131,18/03/2003,Daily Mirror,7,Extracts from his speech,9.4,254.1,,2,TRUE,None,9,9,Other: No location,9,Expert/politician,Political: Other political actions,24,No/ N/A,No/ N/A,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9
132,18/03/2003,Daily Mirror,8,Theatre of war: How the Allies plan to take Iraq,88.4,257.04,,2,TRUE,None,9,9,Other: No location,9,Graphics/montage only,Media: Journalist rpt./ News analysis,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
133,18/03/2003,Daily Mirror,10,A bumpkin known as Pooh who'll mastermind the war,166.32,164.45,,4,TRUE,None,1,9,White House,9,"Feature: profile, interview",Media: other media actions,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
134,18/03/2003,Daily Mirror,10,One in 10 buildings a target,11.1,49.92,,1,TRUE,None,1,9,CentCom/Qatar/ Kuwait,2,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,32,No/ N/A,No/ N/A,9,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9
135,18/03/2003,Daily Mirror,11,We're ready,167.5,113.5,,4,TRUE,None,1,9,Kuwaiti desert,8,Straight: events over last 24 hours,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
136,18/03/2003,Daily Mirror,12,'Not to act now would have left a psychopathic killer free to go nuclear,163.15,279.99,,4,TRUE,None,1,9,Other: No location,9,Comment: Reporter evaluation,Media: Journalist rpt./ News analysis,11,Iraq administration,No/ N/A,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9,9
137,18/03/2003,Daily Mirror,13,'Must we just blindly attack every nasty nation ao America's choosing?',165.96,277.4,,6,TRUE,None,1,9,Other: No location,9,Comment: Reporter evaluation,Media: Journalist rpt./ News analysis,16,US administration,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
138,18/03/2003,Daily Mirror,14,Allah's Army,41.6,97.15,,2,TRUE,None,1,1,Baghdad,2,Straight: events over last 24 hours,Conflict zone: Report from battle/action,19,Iraq military,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
139,18/03/2003,Daily Mirror,14,Medics to be flown into battle,8.75,25.2,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
140,18/03/2003,Daily Mirror,14,Saudis in US nuke blitz fear,8.75,27.3,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Other/ human interest,07,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
141,18/03/2003,Daily Mirror,14,Morphine issued to beat pain,8.75,27.3,,1,FALSE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
142,18/03/2003,Daily Mirror,15,The Team,223.25,190.2,,1,TRUE,None,9,9,Other: No location,9,"Feature: profile, interview",Media: other media actions,98,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
143,18/03/2003,Daily Mail,1,"Time's up, Saddam",223.25,48,195.5,4,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
144,18/03/2003,Daily Mail,2,Short's still 'reflecting',20.25,92.92,,3,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
145,18/03/2003,Daily Mail,3,Love in the sands and a kiss that said: we'll meet again,77.42,104.31,,3,TRUE,None,1,9,Northern Iraq,8,Straight: events over last 24 hours,Conflict zone: Other/ human interest,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
146,18/03/2003,Daily Mail,4,"Ambitious as ever, did Cook quit with eye on Holyrood?",252.7,370.5,,5,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
147,18/03/2003,Daily Mail,5,Your heroic efforts have made things much worse,57.6,150.72,,1,TRUE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
148,18/03/2003,Daily Mail,6,"Get out now or the blitz begins, Bush warns tyrant",153,206.04,,3,TRUE,None,1,9,White House,9,Straight: events over last 24 hours,Political: Planned Media opportunity,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
149,18/03/2003,Daily Mail,6,Why the UN must survive,18.2,87.91,,3,FALSE,None,9,9,Other: No location,9,Analysis: info from different points in time,Media: Journalist rpt./ News analysis,28,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2
150,18/03/2003,Daily Mail,6,Exodus,213.9,357.2,,5,TRUE,None,1,1,Baghdad,9,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Other/ human interest,19,Iraq administration,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
151,18/03/2003,Daily Mail,6,(NO HEADLINE),0,41,,1,TRUE,None,9,9,,9,Other: 'light' or jokey/ 4th+ story,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
152,18/03/2003,Daily Mail,8,"In battle, you think about your mates, not about fear",233.64,306.12,,5,TRUE,None,1,9,Kuwaiti desert,1,Straight: events over last 24 hours,Conflict zone: Report from battle/action,40,No/ N/A,No/ N/A,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
153,18/03/2003,Daily Mail,8,"An invasion is legal, says law chief",20.4,85.1,,4,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Political: Legislative,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
154,18/03/2003,Daily Mail,9,Kit fiasco continues,11.28,49.35,,2,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Report from battle/action,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
155,18/03/2003,Daily Mail,9,'Doomsday Book' of targets,15.84,69.09,,3,FALSE,None,9,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
156,18/03/2003,Daily Mail,10,On the brink of the inevitable,10.5,213.5,,1,TRUE,None,9,9,Other: No location,9,Editorial,Media: Journalist rpt./ News analysis,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
157,18/03/2003,Daily Mail,10,"Whatever happens now, there'll be no escape for Saddam",190,318.72,,4,TRUE,None,9,9,,9,Expert/politician,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
158,18/03/2003,The Independent,1,The talking is over. Now the world must confront the reality of war,167.75,179.74,,2,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Political: Planned Media opportunity,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
159,18/03/2003,The Independent,1,"Cook resigns, and Short may follow",19.55,117.82,,2,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9
160,18/03/2003,The Independent,1,A climactic day on which the old order was left in ruins,29.4,135.15,,5,FALSE,None,1,9,White House,9,Analysis: info from different points in time,Other causes or occasions,24,No/ N/A,No/ N/A,4,9,9,9,9,9,9,9,2,9,2,9,9,2,9,9
161,18/03/2003,The Independent,2,Big hitter who let personal get in the way of the political,48,508.97,,6,TRUE,None,1,1,Other: No location,9,"Feature: profile, interview",Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9
162,18/03/2003,The Independent,2,Cabinet ministers get on the phones to drum up support for crucial vote,30.6,202.41,,4,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Legislative,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
163,18/03/2003,The Independent,2,Blair forms his eve of battle War Cabinet,13.6,67.62,,2,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Government,01,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
164,18/03/2003,The Independent,3,"In vain, I looked for signs of the storm to come. This is a city sleepwalking to war",101.5,353.64,,7,TRUE,None,1,9,Baghdad,2,Straight: events over last 24 hours,Conflict zone: Other/ human interest,24,Mixture,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
165,18/03/2003,The Independent,3,"We'll limit casualties, Britain will tell Iraqis",12.2,89.01,,1,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Political: Press conference/briefing,33,No/ N/A,No/ N/A,9,9,4,9,9,9,9,9,9,4,9,9,9,9,9,9
166,18/03/2003,The Independent,3,"Inspectors, diplomats and journalists join the scramble to leave Baghdad",31,174.09,,4,FALSE,None,2,1,Baghdad,2,Straight: events over last 24 hours,Conflict zone: Other/ human interest,04,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
167,18/03/2003,The Independent,4,Fingers are pointed at Powell as a double loser,52,162.12,,6,TRUE,None,1,9,White House,9,Straight: events over last 24 hours,Political: International Event/ Summit,18,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
168,18/03/2003,The Independent,4,France refuses to bow to pressure to lift veto threat,30.6,116.12,,6,TRUE,None,1,9,Other European location,9,Straight: events over last 24 hours,Political: International Event/ Summit,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
169,18/03/2003,The Independent,4,Howard says he will commit troops to conflict,29.75,147.42,,2,TRUE,None,2,9,Other: No location,9,Straight: events over last 24 hours,Political: Press conference/briefing,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
170,18/03/2003,The Independent,4,"Diplomatic defeat for Britain and US, but the squabbling continues",56.25,237.75,,8,TRUE,None,1,9,New York,9,Straight: events over last 24 hours,Political: International Event/ Summit,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
171,18/03/2003,The Independent,5,Goldsmith says combined effect of three UN resolutions gives authority for force,33.5,227.7,,8,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Legislative,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
172,18/03/2003,The Independent,7,US earmarks rebuilding contracts for its own firms,45,216.72,,8,TRUE,None,1,9,White House/ Washington general,9,Straight: events over last 24 hours,Media: other media actions,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9,2
173,18/03/2003,The Independent,7,"Honed and ready, waiting for the nod from their masters",34.44,243.38,,6,TRUE,None,1,9,Kuwaiti desert,1,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
174,18/03/2003,The Independent,7,US and Britain tell citizens to leave Kuwait,23.04,136.08,,2,TRUE,None,1,9,CentCom/Qatar/ Kuwait,8,Straight: events over last 24 hours,Political: Government,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
175,18/03/2003,The Independent,18,A divided world stands on the brink of a war that could have been avoided,32.8,328.56,,2,TRUE,None,9,9,Other: No location,9,Editorial,Media: Journalist rpt./ News analysis,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,2,2,9,9,9,9
176,18/03/2003,The Guardian,1,"Diplomacy dies, now it's war",122.8,143.22,53.76,3,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,2,9,9,9,9,9
177,18/03/2003,The Guardian,1,"Support for attack jumps, but opposition still in the majority",25.5,133.14,,2,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Media: public opinion poll,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
178,18/03/2003,The Guardian,1,Bush throws down the gauntlet to Saddam,36,162.54,,3,TRUE,None,1,1,White House,9,Straight: events over last 24 hours,Political: Planned Media opportunity,26,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
179,18/03/2003,The Guardian,2,Moscow and Paris issue dire warnings,69.16,188.55,,6,TRUE,None,1,1,Various international locations,9,Straight: events over last 24 hours,Political: Other political actions,24,No/ N/A,No/ N/A,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9
180,18/03/2003,The Guardian,2,Failure to win votes spelled end for resolution,84.66,174.3,,2,TRUE,None,1,9,New York,9,Straight: events over last 24 hours,Political: Other political actions,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
181,18/03/2003,The Guardian,2,Straw denies UN deal was needed,17.39,101.64,,1,TRUE,None,1,1,Other: No location,9,Straight: events over last 24 hours,Political: Legislative,33,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,9
182,18/03/2003,The Guardian,3,Sun sets on Kuwaiti border peace,97.52,228.57,,5,TRUE,None,1,9,Kuwaiti desert,8,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
183,18/03/2003,The Guardian,3,"A photograph, a kiss and a bitter end to UN hopes",41.85,164.64,,4,FALSE,None,2,9,Baghdad,2,Postcard/ Experience/ 'Novelistic' description,Conflict zone: Report from battle/action,28,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
184,18/03/2003,The Guardian,3,Military's spin corps promises honesty over civilian deaths,28,130.89,,4,FALSE,None,1,9,CentCom/Qatar/ Kuwait,8,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,32,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
185,18/03/2003,The Guardian,4,Clare Short thinks it over: whether to stay in the cabinet or walk,95.58,181.02,,2,TRUE,None,1,2,Other: No location,9,Straight: events over last 24 hours,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
186,18/03/2003,The Guardian,4,Ministers pile pressure on rebels,21,256.86,,2,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Legislative,17,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
187,18/03/2003,The Guardian,4,Trickily timed reshuffle puts two in the frame for leader of the House,32,126.84,,4,FALSE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Political: Government,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
188,18/03/2003,The Guardian,5,"Despite his talents, he floundered, then failed but finally went with dignity",133.3,418.68,,4,TRUE,None,9,9,,9,"Feature: profile, interview",,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
189,18/03/2003,The Guardian,5,On the not so sunny side of the street,26.64,187.32,,2,TRUE,None,9,9,,9,Political/ Commons sketch,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
190,18/03/2003,The Guardian,5,'It's wrong to embark on military action without international support',28.8,198.36,,4,FALSE,None,9,9,Other: No location,9,Expert/politician,Political: Other political actions,25,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9
191,18/03/2003,The Guardian,5,Speech bemoans Britain's isolation,11.2,89.04,,2,FALSE,None,1,9,Parliament,9,Straight: events over last 24 hours,Political: Other political actions,24,No/ N/A,No/ N/A,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
192,18/03/2003,The Guardian,6,British troops given higher profile,73,304.8,,7,TRUE,None,1,9,Other: No location,9,Straight: events over last 24 hours,Conflict zone: Mil briefing/ rpt. from Centcom,32,No/ N/A,No/ N/A,9,3,9,9,9,3,9,9,9,9,9,9,9,9,9,9
