Story ID	Ranking	Subject (What)	Event Initiator	Tone
728	M	292	75	31
729	1	1	53	32
729	1	120	53	32
730	1	11	03	33
730	M	5	03	33
732	1	64	53	40
732	M	60	53	40
733	1	37	09	19
733	M	405	53	19
733	M	480	53	19
733	M	19	03	33
735	1	1	05	25
735	M	19	03	33
737	1	444	69	24
737	1	443	69	24
738	1	370	53	26
739	1	14	05	27
739	1	64	05	27
740	1	483	75	27
740	M	14	75	27
741	1	384	04	25
741	1	29	04	25
743	1	70	05	19
743	S	384	13	19
744	1	384	01	26
744	1	29	01	26
744	1	160	53	23
745	1	300	53	24
745	M	310	30	32
745	M	141	30	18
746	1	312	35	07
746	M	148	35	24
747	1	244	37	21
748	1	351	37	25
748	M	243	37	25
750	1	262	41	29
750	1	264	41	29
750	M	291	17	24
751	1	174	53	31
752	1	283	53	18
752	M	288	53	18
752	M	282	53	18
754	1	27	09	26
755	1	51	07	31
755	S	466	52	07
756	1	483	19	31
756	M	289	19	31
756	S	451	19	31
757	1	451	69	07
757	M	448	69	07
757	S	442	15	04
758	1	90	09	26
758	1	430	09	26
758	1	21	09	26
758	M	60	01	34
758	M	2	01	26
758	M	166	13	19
759	1	360	53	25
759	1	350	53	25
759	1	91	53	25
760	M	396	11	25
760	M	351	11	25
760	1	386	11	17
761	1	351	11	25
761	1	396	11	25
761	M	405	11	25
764	1	120	53	34
764	M	483	53	31
764	M	292	53	26
764	M	148	53	33
764	S	392	53	33
765	1	243	53	21
765	S	312	53	31
766	1	1	71	40
766	M	11	71	40
766	M	2	01	40
767	1	11	71	40
767	M	45	71	40
767	M	16	24	27
768	1	148	11	33
768	M	134	11	33
768	M	392	11	33
768	S	131	11	33
769	1	120	53	40
769	M	5	53	32
769	M	46	53	32
750	S	148	74	24
769	S	131	53	40
770	1	356	75	25
771	1	2	03	25
771	1	29	03	25
771	1	384	03	25
772	1	10	03	26
772	M	27	03	26
773	1	11	03	33
773	S	45	71	40
776	1	120	53	40
776	S	122	53	19
776	S	2	53	32
777	1	64	53	40
778	1	166	13	27
778	M	430	13	27
779	1	466	53	31
779	M	2	01	26
779	S	430	13	27
779	M	166	13	27
780	1	384	03	25
780	1	29	03	25
780	M	16	03	27
781	1	14	05	27
781	1	386	74	27
781	1	483	19	27
782	1	483	19	31
782	M	292	19	31
782	M	289	74	31
784	1	90	09	26
784	1	430	09	26
784	S	405	53	26
785	1	276	11	18
785	M	408	11	33
785	M	353	74	18
786	M	394	75	18
786	1	301	75	18
787	1	291	17	24
787	S	483	19	24
787	S	264	41	24
787	S	290	71	40
788	1	411	11	23
788	S	273	11	25
789	1	273	74	25
789	M	291	17	31
789	S	320	17	25
790	1	26	53	33
790	S	17	03	33
792	1	396	11	01
793	1	50	11	25
793	M	231	11	25
793	M	79	11	17
796	1	243	37	29
797	1	312	35	07
798	1	300	53	40
798	M	131	53	40
798	M	400	53	40
798	S	141	53	18
799	1	176	63	32
799	M	330	63	31
799	M	277	63	31
799	S	360	63	33
800	1	174	59	40
800	M	50	59	40
800	S	16	59	19
801	M	1	53	40
801	M	96	53	40
801	M	430	53	40
801	S	131	53	40
15	1	64	01	40
802	1	2	71	32
803	1	2	71	40
803	M	60	71	40
804	1	1	71	40
804	M	11	71	40
804	M	14	05	27
804	M	5	71	40
804	S	38	71	32
805	1	16	11	19
806	1	82	09	19
807	M	94	53	26
807	M	131	53	11
807	M	134	53	19
808	1	274	53	15
808	1	292	53	15
809	1	160	53	39
809	M	201	53	40
810	1	11	71	33
810	M	5	71	33
811	1	191	24	48
811	1	16	24	19
786	M	251	75	18
804	S	380	71	40
811	M	11	71	40
811	M	38	71	40
812	1	38	71	40
812	1	486	75	99
813	1	11	01	26
815	1	201	04	25
815	M	3	53	18
816	1	201	04	25
816	S	50	11	32
816	S	321	11	25
816	S	274	11	31
817	1	273	18	23
817	1	201	04	25
818	1	201	04	25
818	1	420	66	25
820	1	11	03	33
820	1	16	06	19
820	M	19	03	33
820	S	160	53	33
820	S	191	06	33
821	1	430	09	19
821	M	21	09	26
822	1	2	01	19
822	S	400	53	19
823	1	39	71	40
827	1	148	53	42
827	M	394	53	42
827	M	131	53	42
828	1	2	01	10
828	M	94	01	10
829	1	16	24	19
830	1	2	01	26
830	M	94	01	18
830	S	60	01	26
831	1	178	53	16
831	M	148	53	16
831	S	393	53	16
832	1	2	01	32
832	S	94	53	32
833	1	51	01	18
834	1	51	74	32
835	1	1	74	32
835	M	11	71	40
835	M	15	05	27
835	S	50	71	32
836	1	37	05	27
836	1	38	71	25
837	1	95	53	16
837	1	172	53	16
837	1	148	53	24
838	1	430	09	27
839	1	51	07	31
840	M	11	03	33
840	M	16	24	19
840	S	191	03	33
840	S	38	03	33
841	1	201	04	25
841	1	209	02	26
841	M	38	03	33
843	1	243	37	37
843	S	244	37	29
843	S	148	37	17
844	1	264	41	29
844	1	409	13	27
845	1	1	53	32
845	M	11	53	40
845	M	64	53	25
846	M	360	53	25
846	S	201	11	25
846	S	50	11	25
846	S	273	11	25
846	S	274	11	31
847	1	360	53	25
848	1	242	11	17
848	1	138	11	17
851	1	64	71	32
851	M	243	37	24
851	S	148	37	24
852	1	2	03	33
852	1	26	03	33
853	1	290	53	16
853	M	292	53	18
854	1	2	71	32
855	1	2	71	40
855	1	11	71	40
856	1	94	53	40
856	M	60	53	40
856	M	64	53	32
856	S	38	53	40
857	1	430	09	27
857	S	166	13	27
857	S	21	09	26
857	S	434	09	19
858	1	51	07	31
858	1	289	07	31
859	1	11	71	40
859	M	14	06	27
859	M	38	71	40
860	1	11	71	33
860	1	38	71	33
861	1	2	03	33
861	M	26	03	33
862	1	191	24	19
862	S	70	03	27
863	1	201	72	17
863	1	209	72	18
864	1	201	72	25
864	1	420	66	25
864	S	240	66	21
865	1	241	11	29
865	1	201	11	25
867	M	201	53	25
867	M	1	53	40
867	M	321	53	24
867	M	277	53	32
868	1	170	53	17
868	M	180	53	26
869	1	2	71	19
869	1	466	53	11
869	1	400	53	11
869	M	166	13	19
869	S	467	53	19
870	1	273	17	23
870	M	201	72	25
871	1	2	71	18
871	1	466	53	31
872	1	1	71	32
872	M	11	71	40
872	M	2	71	32
872	S	465	52	40
873	1	1	71	40
873	S	201	72	25
873	S	5	71	32
873	S	276	74	24
873	M	273	17	25
873	S	2	71	32
873	S	265	41	29
873	S	325	71	24
874	1	430	09	27
874	M	166	13	27
874	M	21	09	26
874	S	48	09	19
875	1	16	24	19
875	M	191	01	34
875	S	465	52	40
875	M	72	01	26
876	1	1	74	26
876	S	38	01	26
876	S	16	06	19
876	S	2	01	26
876	S	400	52	19
876	S	102	53	27
877	1	166	13	27
877	S	5	13	32
877	S	102	13	27
878	1	2	03	33
878	M	26	03	33
879	1	45	01	26
880	1	201	72	25
880	M	209	72	26
880	M	38	71	32
880	S	37	05	19
881	1	201	72	25
881	S	241	11	29
882	1	64	01	18
887	1	242	11	17
887	1	136	11	25
888	1	264	41	29
888	1	262	41	37
888	M	310	35	24
888	S	254	39	29
888	S	260	45	31
889	1	243	37	37
889	S	241	11	17
890	1	164	09	26
890	1	160	01	26
890	M	18	01	19
890	S	178	53	31
891	1	50	71	40
891	1	11	71	40
892	1	273	74	25
892	1	325	17	25
892	M	324	17	24
893	1	483	19	31
893	1	1	74	32
893	S	289	07	31
893	S	451	19	31
894	1	325	15	28
894	1	442	15	28
895	1	51	01	26
896	1	396	75	02
897	1	37	05	19
897	1	38	71	25
898	1	480	75	32
898	M	37	05	19
898	M	405	75	19
899	1	240	53	29
899	1	300	53	25
899	1	288	53	32
900	1	94	53	18
901	1	2	71	32
901	M	11	71	40
901	S	48	09	19
902	M	465	52	40
902	M	400	52	19
902	M	346	52	32
902	S	464	52	18
902	S	5	01	40
903	1	242	11	17
903	1	136	11	17
904	1	201	72	25
904	M	420	66	25
905	1	2	71	32
905	1	466	52	32
905	1	166	13	19
905	S	226	72	24
906	1	1	71	40
906	M	11	71	40
906	M	14	05	27
906	S	5	71	40
906	M	38	71	32
907	1	100	53	26
907	M	94	53	26
907	S	405	53	26
908	1	125	53	26
910	1	16	24	19
910	1	191	71	32
911	1	37	05	32
912	1	51	07	31
912	1	483	19	31
912	1	289	07	31
913	1	465	52	07
914	1	102	13	27
914	1	430	09	27
915	1	11	71	40
916	1	300	29	24
916	M	310	29	24
916	M	148	29	16
917	1	264	41	29
917	S	148	19	10
917	S	310	35	24
918	1	243	37	29
918	M	262	41	29
919	1	243	37	37
919	S	351	37	37
920	1	254	39	29
920	1	255	39	29
920	1	259	49	23
921	1	254	39	29
922	1	311	35	07
923	M	325	11	32
923	M	276	74	24
923	M	322	09	18
923	M	453	71	18
924	1	273	11	25
924	S	14	11	27
924	M	325	17	25
925	1	1	53	32
925	M	50	53	32
925	M	94	53	26
925	M	124	53	32
926	1	273	53	25
926	M	274	53	25
926	S	285	53	32
926	M	325	53	25
927	1	2	01	26
927	M	16	01	19
927	M	48	01	19
927	M	72	01	26
927	S	94	01	26
928	1	2	71	32
928	S	175	57	31
928	M	466	52	07
929	1	130	09	26
929	1	51	01	26
930	1	11	71	40
930	M	38	71	40
930	M	45	71	40
930	S	16	06	19
931	1	45	01	34
931	M	64	01	34
932	1	16	24	19
932	S	38	71	40
933	1	38	71	40
933	S	405	53	19
933	M	480	27	19
934	1	2	03	33
935	1	2	01	40
935	S	64	01	34
937	1	435	53	27
937	M	433	53	19
937	M	430	53	27
938	1	430	09	26
938	M	21	01	26
938	M	166	13	27
939	1	469	53	31
939	1	72	53	32
941	1	94	53	26
941	1	72	53	26
942	1	201	72	25
942	1	209	72	26
942	M	38	71	40
942	M	64	53	18
943	1	201	72	25
943	1	420	66	25
944	1	243	37	29
944	M	248	49	01
944	S	245	37	29
945	1	311	35	07
946	1	300	53	32
946	S	138	73	24
946	S	394	73	18
946	S	131	73	40
946	S	407	73	40
947	1	26	53	33
948	1	396	74	07
948	1	999	74	07
949	1	163	03	25
949	S	166	13	27
949	S	50	03	25
950	1	483	19	23
950	1	292	74	31
950	M	289	19	23
951	1	396	09	02
952	1	264	53	29
952	1	483	53	30
952	1	302	53	18
952	S	282	53	18
953	1	174	59	31
953	S	264	59	18
954	1	273	11	25
954	1	321	11	25
954	M	274	11	25
955	1	264	41	29
956	1	191	03	33
956	S	442	03	33
957	1	173	55	07
957	1	421	53	07
957	M	178	55	07
958	1	125	53	26
959	1	120	53	40
959	M	94	53	32
959	M	468	53	32
959	M	48	53	40
960	1	273	53	23
961	1	2	71	40
961	S	48	09	40
962	1	11	01	34
963	1	11	71	40
963	M	38	71	40
963	S	16	05	27
964	1	45	01	26
964	S	27	01	34
965	1	15	05	27
965	S	13	72	24
966	1	11	71	40
966	M	38	71	40
967	1	38	71	40
967	M	37	05	19
967	M	480	11	40
968	1	2	03	33
969	1	27	01	26
969	1	2	26	26
970	1	201	72	25
970	S	38	71	33
970	S	420	66	25
972	1	5	71	40
972	M	465	52	32
973	1	2	71	32
974	1	1	53	40
974	S	384	53	19
975	1	16	24	19
975	1	191	71	40
975	M	405	53	32
976	1	483	19	31
976	M	51	74	31
976	M	292	19	26
977	1	201	11	25
977	S	241	11	29
977	S	231	11	25
977	S	51	11	26
978	1	243	37	29
978	1	300	53	32
979	1	311	35	07
980	1	244	37	21
980	M	355	75	21
981	1	243	37	29
982	1	240	53	21
982	M	351	53	21
983	1	284	17	23
983	1	273	74	25
983	M	325	11	25
984	1	292	09	26
985	1	174	59	24
985	S	1	59	24
985	S	148	59	24
986	1	430	09	26
986	S	21	09	26
986	S	166	13	27
988	1	292	53	33
988	M	291	53	25
988	M	136	53	33
988	S	134	53	33
989	1	167	55	39
989	S	174	59	31
989	S	166	13	19
990	1	259	75	31
990	S	254	39	29
991	1	999	75	99
991	M	254	39	29
992	1	131	53	32
992	1	467	53	32
992	S	165	53	32
993	1	483	53	31
993	1	51	53	31
993	M	289	53	31
994	1	201	72	25
994	1	420	65	25
995	1	182	74	07
996	1	201	72	17
996	1	420	66	25
996	M	211	05	18
997	1	182	74	31
998	1	131	53	48
998	1	284	53	15
998	S	226	53	40
999	1	201	53	33
999	1	420	53	25
999	M	182	53	39
1000	1	2	71	40
1000	1	60	71	48
1000	M	226	72	40
1000	S	166	13	19
1001	1	430	11	27
1001	1	166	11	19
1002	1	60	03	33
1003	1	9	71	11
1004	1	1	74	40
1004	M	80	05	19
1004	S	467	52	40
1004	S	11	71	40
1004	S	14	05	19
1005	1	26	03	33
1005	M	38	03	33
1006	1	17	03	33
1008	1	1	01	40
1008	M	104	01	40
1009	1	5	03	41
1009	S	384	03	27
1010	1	300	53	33
1010	M	360	53	33
1011	1	284	17	15
1011	M	360	63	33
1011	M	176	63	33
1012	1	131	11	33
1013	1	243	37	29
1013	M	248	49	31
1015	1	241	11	25
1015	1	351	11	25
1016	1	1	74	24
1016	M	201	72	24
1016	M	183	72	24
1017	1	11	71	40
1017	M	45	71	40
1017	M	2	71	40
1017	S	201	72	17
1017	S	183	04	25
1018	1	183	04	17
1019	1	430	71	27
1019	M	21	71	19
1020	1	320	11	33
1020	1	434	11	40
1021	1	1	71	40
1021	M	5	71	40
1021	S	14	05	27
1021	S	226	59	24
1021	S	16	24	19
1021	S	174	59	24
1022	1	11	03	33
1023	1	60	03	33
1023	M	2	71	40
1024	1	39	71	32
1024	S	442	03	33
1025	M	60	71	40
1025	M	2	71	32
1025	M	226	72	24
1025	S	232	13	19
1026	1	60	53	40
1026	1	148	53	16
1026	M	226	53	24
1026	M	147	53	24
1027	1	1	74	40
1027	M	5	71	32
1027	M	16	24	19
1027	M	465	52	40
1028	1	1	53	32
1028	M	60	53	32
1029	1	201	04	17
1030	1	201	72	25
1030	1	205	65	25
1031	1	226	72	24
1031	1	191	71	32
1031	1	218	71	32
1031	M	172	53	24
1036	1	466	51	07
1036	S	2	71	24
1036	S	148	51	24
1037	1	243	37	37
1037	S	244	37	21
1038	1	265	41	29
1039	1	396	71	08
1041	1	148	53	10
1041	S	435	53	11
1041	S	410	53	16
1042	1	396	11	01
1043	1	396	75	07
1044	1	51	22	26
1045	1	201	72	25
1045	1	420	66	25
1045	1	182	54	31
1045	S	148	75	17
1046	1	1	74	40
1046	S	201	72	17
1046	S	2	71	40
1046	S	5	71	40
1046	S	16	24	19
1046	S	183	72	31
1046	S	208	65	17
1047	1	45	03	33
1048	M	201	72	17
1048	M	420	66	25
1048	M	205	66	25
1048	M	208	66	17
1049	1	16	24	19
1049	S	72	71	32
1050	1	183	02	18
1051	1	183	53	39
1051	S	400	53	19
1052	1	1	74	40
1052	M	5	71	40
1052	M	14	05	27
1053	1	80	05	19
1053	M	82	05	19
1053	M	14	05	19
1053	S	5	71	40
1054	1	5	71	40
1055	1	11	71	40
1055	M	38	71	40
1055	S	384	53	19
1055	S	191	03	33
1056	1	26	53	33
1056	1	420	53	33
1057	1	2	71	40
1057	S	102	05	19
1057	S	60	71	40
1057	S	232	13	19
1057	S	166	13	19
1058	1	430	11	19
1058	M	166	13	19
1058	M	21	71	26
1059	1	60	03	33
1059	1	2	03	33
1060	1	483	19	31
1060	M	451	19	31
1060	M	289	19	31
1060	S	411	53	31
1060	S	443	69	07
1061	1	185	25	31
1061	M	71	25	31
1063	1	26	03	33
1063	1	160	03	33
1064	1	240	53	21
1065	1	243	37	29
1065	M	396	49	29
1066	1	240	37	05
1067	1	243	37	05
1067	M	411	75	07
1068	1	351	11	17
1068	1	354	11	25
1068	S	231	11	25
1069	1	999	75	23
1069	M	291	75	23
1070	1	360	11	25
1071	M	148	53	24
1071	M	208	53	17
1071	M	187	53	33
1071	S	50	53	25
1072	1	226	72	16
1072	1	2	71	24
1072	S	148	53	24
1073	1	1	74	32
1073	M	14	05	27
1073	M	211	05	18
1073	S	11	71	40
1073	S	81	05	27
1074	1	201	04	25
1075	1	183	72	31
1076	1	201	04	25
1076	M	420	66	31
1077	1	38	71	40
1077	M	37	05	19
1077	M	39	03	32
1078	M	483	19	31
1078	1	292	19	31
1078	M	51	74	32
1079	1	1	74	32
1079	M	81	05	27
1079	M	14	05	27
1080	1	164	01	26
1081	1	465	51	33
1081	1	26	03	33
1082	1	174	59	31
1082	1	226	72	24
1083	1	100	53	26
1083	1	72	53	26
1085	1	243	37	29
1086	M	254	39	29
1086	M	262	41	29
1086	M	265	41	29
1086	S	264	41	29
1087	1	243	37	37
1087	S	248	49	17
1088	1	300	53	24
1088	M	148	53	24
1088	S	273	53	24
1089	1	351	11	25
1089	M	136	11	25
1089	M	242	11	25
1090	1	396	75	25
1090	1	386	75	25
1091	1	486	75	07
1092	1	148	53	24
1092	S	141	53	18
1092	S	325	53	18
1092	S	273	53	25
1093	1	1	74	32
1093	M	15	05	27
1093	M	11	71	32
1093	S	211	05	26
1094	1	183	72	31
1095	1	191	03	01
1096	1	400	53	19
1096	1	384	53	19
1097	1	300	53	40
1097	S	360	53	33
1097	S	240	53	21
1098	1	2	71	40
1098	M	466	52	31
1098	M	226	72	24
1099	1	2	01	26
1099	1	226	02	18
1100	1	292	19	31
1100	1	324	19	31
1101	1	483	19	31
1101	S	51	07	31
1101	S	451	19	31
1102	1	164	53	18
1102	S	172	53	25
1103	1	45	01	34
1103	S	29	01	26
1103	S	384	01	26
1103	S	16	06	19
1104	1	11	03	33
1104	S	384	03	19
1104	S	26	03	33
1104	S	2	03	33
1105	1	442	03	33
1106	M	38	71	40
1106	M	37	05	19
1106	M	142	17	32
1106	M	320	09	26
1106	M	434	53	19
1107	1	435	75	19
1107	1	102	75	27
1107	M	82	75	19
1108	1	1	53	40
1108	M	60	71	40
1108	M	11	71	40
1108	M	405	53	32
1108	S	64	71	32
1108	S	16	06	19
1109	1	386	11	31
1109	1	396	11	25
1110	1	240	53	21
1110	M	243	37	29
1111	1	243	37	21
1111	M	240	37	21
1112	M	1	53	32
1112	M	95	53	40
1112	S	5	53	32
1112	S	300	53	33
1112	S	321	53	32
1112	S	324	53	32
1112	S	285	53	32
1113	1	1	74	40
1113	M	430	71	19
1113	M	384	11	19
1113	S	11	71	40
1113	S	16	06	19
1113	S	9	71	19
1114	1	16	24	19
1114	S	15	05	27
1114	S	191	01	19
1114	S	465	52	34
1114	S	346	52	31
1115	1	5	71	40
1115	1	14	05	19
1116	1	120	53	40
1116	S	95	53	40
1116	S	11	53	40
1117	1	45	01	26
1117	M	27	01	34
1117	S	384	01	26
1118	1	211	05	18
1118	M	209	02	26
1118	M	213	66	26
1119	1	1	01	40
1119	S	48	14	19
1119	S	96	01	26
1119	S	72	01	26
1119	M	16	24	19
1120	M	465	51	33
1120	1	26	03	33
1121	1	226	72	24
1122	M	2	01	40
1122	1	11	01	40
1122	M	16	06	19
1123	1	201	72	32
1123	S	209	72	32
1123	S	231	71	32
1124	S	38	71	26
1124	S	63	02	26
1124	1	1	71	26
1124	S	11	71	34
1124	S	16	24	19
1124	S	18	24	19
1125	1	1	71	40
1125	S	96	71	40
1125	S	483	19	22
1126	1	182	74	31
1126	S	1	71	32
1126	S	160	71	32
1126	S	186	71	31
1127	M	355	27	32
1127	1	487	27	32
1128	1	243	37	29
1129	M	2	01	34
1129	1	1	74	31
1129	M	11	01	34
1129	M	51	75	19
1129	S	42	05	19
1129	S	16	07	19
1129	S	345	74	31
1129	S	218	01	40
1129	S	394	53	23
1130	1	451	72	24
1130	M	441	72	24
1130	S	443	69	39
1130	S	450	72	24
1132	M	60	53	40
1132	S	64	53	40
1132	S	2	53	40
1132	1	1	53	40
1132	S	380	53	40
1132	S	63	53	29
1133	M	302	53	18
1133	M	277	53	18
1133	S	164	53	26
1133	M	370	53	18
1133	1	283	53	18
1133	S	141	53	18
1134	1	242	53	24
1134	M	283	11	18
1134	S	275	11	17
1134	M	278	11	17
1134	S	92	11	24
1134	S	141	11	18
1134	S	394	11	32
1134	S	281	11	18
1134	S	271	11	24
1135	S	243	53	29
1135	M	240	53	29
1135	S	134	53	25
1135	1	355	53	31
1135	S	249	53	31
1135	S	300	53	31
1136	1	420	53	25
1137	M	177	75	23
1137	1	300	53	32
1137	S	1	75	32
1137	S	450	69	17
1138	1	355	75	26
1138	S	394	11	18
1138	S	255	40	29
1138	S	260	45	31
1138	S	173	55	23
1139	S	430	61	31
1139	S	148	55	18
1139	1	355	53	26
1140	1	172	53	23
1140	S	2	53	32
1140	1	173	53	23
1140	S	1	53	32
1141	1	172	53	23
1141	S	1	53	32
1141	S	177	53	31
1142	M	264	41	29
1142	1	409	32	35
1142	S	285	32	35
1142	S	405	53	27
1142	M	435	41	35
1143	1	48	53	32
1143	S	122	53	27
1143	S	393	53	24
1143	S	326	53	24
1143	M	435	53	19
1143	S	120	53	18
1144	1	275	53	25
1144	M	278	53	25
1144	S	131	53	19
1144	S	325	53	36
1144	S	360	53	25
1144	S	120	53	40
1145	1	51	07	31
1145	1	483	19	31
1145	S	2	02	34
1146	1	184	05	31
1146	S	185	25	31
1146	S	186	53	31
1147	1	2	71	32
1147	S	226	72	24
1147	S	166	13	19
1147	S	466	52	31
1148	1	466	52	32
1148	S	226	72	24
1148	M	2	71	32
1149	M	405	53	32
1149	S	166	13	19
1149	M	467	53	19
1149	S	131	53	19
1149	S	95	53	32
1150	1	242	75	25
1150	1	485	75	31
1151	1	243	37	29
1151	M	249	43	31
1152	1	201	04	25
1152	S	64	53	25
1152	M	420	66	31
1152	S	205	65	25
1153	1	1	53	40
1153	S	430	53	32
1153	S	72	53	34
1153	S	14	53	19
1154	1	172	53	23
1155	S	430	53	19
1155	1	131	53	11
1155	S	72	53	40
1155	S	483	53	23
1155	S	178	53	31
1155	M	277	53	32
124	M	187	53	25
695	S	356	11	33
1092	S	356	53	23
1136	1	356	53	25
43	M	356	11	25
75	S	356	11	33
289	S	356	11	25
435	1	356	75	33
435	1	187	53	33
435	M	26	75	25
80	1	148	09	40
80	M	131	09	19
80	M	134	09	19
80	M	137	09	19
80	S	145	09	19
81	1	148	11	40
81	M	137	11	40
81	M	131	11	19
81	M	324	11	40
81	S	285	11	40
131	1	148	11	24
131	M	138	11	24
131	S	291	11	24
131	S	277	11	24
131	M	135	11	24
131	S	356	11	33
131	M	242	11	17
190	1	136	11	25
190	M	242	11	17
190	M	278	11	25
190	M	291	11	25
210	1	137	11	40
210	S	134	11	40
215	1	136	11	25
215	M	242	11	17
215	M	278	11	25
215	M	291	11	25
240	1	138	11	17
240	M	242	11	17
240	M	291	11	24
240	M	278	11	25
241	1	137	11	33
241	M	242	11	25
241	M	291	11	23
241	S	278	11	33
313	1	350	11	25
313	M	131	11	33
313	M	133	11	25
313	M	148	11	25
313	M	136	11	25
313	M	291	11	23
315	1	350	11	25
315	1	137	11	32
315	M	148	11	32
315	S	131	11	33
315	S	410	11	18
315	S	133	11	32
315	S	394	11	25
346	1	350	11	33
346	1	131	11	33
346	M	134	11	33
346	M	148	11	33
387	1	300	53	40
387	S	136	53	40
387	S	360	53	33
387	S	370	53	26
387	S	291	53	23
387	S	292	53	20
387	S	50	53	40
389	M	242	11	25
389	1	137	11	33
389	M	325	11	40
389	S	453	11	40
389	S	285	11	32
389	S	291	11	23
391	S	131	11	33
390	M	350	11	33
390	1	131	11	11
390	M	277	11	32
390	1	134	11	40
390	1	137	11	40
390	S	291	11	23
390	M	400	11	11
646	1	134	11	33
646	1	131	11	33
646	M	148	11	33
646	M	392	11	33
646	S	285	11	40
717	1	134	11	33
717	1	131	11	33
717	M	148	11	33
717	M	392	11	33
717	S	285	11	40
753	M	131	09	34
753	M	134	09	34
753	S	324	09	34
753	S	290	09	40
753	S	356	09	34
762	1	134	11	33
762	1	131	11	33
762	M	148	11	33
762	M	392	11	33
762	S	285	11	40
795	1	300	53	40
795	S	351	53	25
795	M	360	53	33
795	S	234	53	32
531	1	999	15	28
1157	1	190	05	11
1157	1	166	05	11
1158	M	211	05	11
1158	1	166	05	11
1158	1	190	05	11
1158	1	193	05	11
1158	M	175	05	11
1159	1	80	05	19
1159	M	10	01	34
1159	S	15	05	35
1160	1	74	05	19
1160	1	191	06	40
1161	1	15	25	35
1161	M	212	25	18
1161	S	193	25	19
1162	1	2	71	40
1162	M	11	71	40
1162	M	384	11	19
1163	1	64	74	31
1163	S	292	74	23
1165	1	1	74	32
1165	M	2	71	33
1165	M	15	05	35
1165	S	191	24	19
1165	S	82	05	19
1166	1	195	53	11
1166	1	166	53	11
1166	S	452	53	11
1166	S	191	53	40
1167	1	999	07	23
1168	1	11	03	33
1168	M	15	05	35
1168	S	465	52	33
1168	S	43	03	33
1168	S	82	05	19
1169	1	51	22	26
1169	S	210	22	26
1170	1	176	53	39
1170	1	165	53	40
1170	S	160	53	40
1171	M	202	02	25
1171	M	201	72	25
1171	M	420	66	33
1171	M	205	66	33
1171	S	213	66	26
1172	1	183	72	39
1173	1	185	25	31
1173	S	70	25	31
1174	1	430	71	19
1174	S	2	71	40
1174	S	9	71	19
1174	S	21	71	32
1175	1	93	01	33
1175	M	202	02	32
1175	M	201	72	32
1175	M	19	01	33
1175	M	11	01	33
5	M	102	05	27
10	M	90	71	16
11	S	242	11	17
26	S	400	53	19
26	S	29	03	33
38	M	441	04	17
1176	1	186	53	15
1176	M	999	75	23
1177	1	354	27	25
1177	M	355	27	25
1178	1	148	53	16
1178	M	190	53	24
1178	M	226	53	16
1178	S	452	53	10
1178	S	187	53	33
1179	1	190	05	18
1179	1	166	05	19
1179	S	2	71	32
1179	S	452	09	32
1179	S	94	09	26
1179	S	226	72	24
1179	S	211	05	18
1180	1	203	05	17
1181	1	381	71	32
1183	M	190	05	19
1183	M	131	11	19
1183	S	134	11	19
1183	M	166	05	19
1184	M	452	53	10
1184	M	195	53	19
1184	M	198	53	10
1185	1	183	72	24
1188	1	202	02	10
1189	1	182	53	47
1190	1	1	74	24
1190	M	15	05	35
1190	S	11	71	40
1190	S	212	25	18
1192	1	226	02	10
1192	S	2	01	10
1193	M	226	02	18
1193	M	31	02	18
1193	S	2	01	26
1193	S	60	01	32
1193	S	166	13	19
1194	1	3	72	32
1194	1	190	74	32
1195	1	1	74	25
1195	S	5	03	25
1195	S	465	52	33
1195	S	15	05	35
1195	S	82	05	19
1196	M	209	72	18
1196	1	216	66	10
1196	S	143	66	10
1196	S	141	66	10
1197	1	201	72	25
1197	1	205	66	25
1197	M	420	66	25
1198	1	1	74	32
1198	S	15	05	35
1199	M	242	11	25
1199	1	485	75	25
1200	1	241	11	17
1200	M	350	11	25
1201	1	243	37	29
1201	S	310	37	24
1201	S	262	41	29
1202	1	178	53	16
1202	M	232	53	27
1202	M	226	53	16
1202	1	148	53	16
1202	S	174	53	24
1203	1	483	07	31
1203	1	51	07	31
1203	M	330	75	31
1204	1	190	05	11
1187	1	51	22	26
1187	M	210	22	26
1204	1	166	05	11
1204	S	193	05	11
1204	M	1	74	32
1205	1	203	05	17
1205	M	190	05	17
1205	M	15	05	35
1206	1	51	74	19
1206	S	3	72	32
1206	S	82	05	19
1206	S	176	74	19
1207	1	195	53	19
1207	M	452	53	19
1207	S	193	53	11
1207	S	174	53	23
1207	S	301	53	34
1207	S	164	53	26
1208	1	16	24	19
1208	M	191	03	33
1209	1	452	53	19
1209	M	195	05	19
1210	1	1	53	32
1210	M	14	53	32
1210	1	96	53	32
1210	M	10	53	32
1211	1	1	74	32
1211	M	15	05	35
1211	M	11	71	40
1212	1	1	74	32
1212	M	15	05	35
1212	M	11	71	40
1213	1	1	74	25
1213	M	15	05	35
1213	M	11	03	33
1214	1	11	03	33
1215	1	202	02	24
1215	S	233	02	18
1217	1	183	72	31
1217	1	485	54	39
1219	1	2	71	32
1219	M	226	71	19
1219	M	131	53	11
1220	M	10	53	40
1220	S	202	53	24
1220	S	350	53	17
1220	S	211	53	18
1220	S	166	53	11
1220	S	195	53	11
1221	1	1	74	24
1221	M	15	05	35
1221	S	190	05	18
1221	S	5	71	32
1221	S	202	02	24
