Story ID	Ranking	Subject (Whom)	Tone
229	P	550	Straight
229	S	570	Straight
230	M	509	Deflating
230	S	500	Straight
230	P	640	Straight
232	M	681	Straight
232	P	640	Straight
232	S	683	Straight
233	S	522	Straight
233	S	501	Straight
233	S	693	Straight
233	S	690	Straight
233	S	692	Straight
234	M	697	Reinforcing
235	M	532	Mixed
235	P	640	Straight
235	S	801	Deflating
235	P	621	Straight
235	P	790	Straight
235	P	889	Straight
235	P	802	Straight
235	P	803	Straight
235	P	804	Straight
235	S	783	Deflating
236	S	500	Straight
236	S	600	Straight
236	S	801	Mixed
236	S	783	Straight
236	P	640	Straight
236	S	526	Straight
236	S	784	Straight
236	S	532	Mixed
236	P	782	Straight
236	P	774	Straight
236	P	803	Straight
236	P	804	Straight
236	P	677	Straight
237	M	525	Mixed
237	M	784	Straight
237	P	783	Straight
242	M	697	Straight
242	M	693	Straight
242	S	920	Straight
243	M	850	Straight
243	S	652	Deflating
243	S	640	Deflating
243	S	664	Straight
243	P	862	Straight
244	M	782	Straight
244	P	780	Straight
244	M	850	Straight
245	M	500	Mixed
245	S	783	Straight
245	S	540	Mixed
245	S	640	Deflating
245	S	600	Straight
245	S	697	Reinforcing
245	S	681	Reinforcing
245	P	820	Deflating
245	P	821	Deflating
245	P	812	Deflating
245	P	872	Reinforcing
245	P	543	Deflating
245	P	573	Deflating
246	S	500	Mixed
246	M	790	Heavily reinforcing
246	M	791	Heavily reinforcing
247	M	500	Heavily reinforcing
247	P	640	Straight
247	P	543	Deflating
247	P	527	Straight
248	M	640	Heavily deflating
248	P	600	Straight
248	S	608	Straight
249	M	862	Reinforcing
249	P	640	Straight
250	M	500	Reinforcing
250	P	697	Straight
250	S	543	Deflating
250	P	528	Straight
250	S	850	Straight
250	S	640	Straight
250	P	540	Straight
250	P	512	Straight
250	S	527	Straight
250	P	801	Straight
250	P	803	Straight
250	P	802	Straight
250	P	583	Deflating
250	P	820	Straight
251	S	543	Deflating
251	P	697	Reinforcing
251	P	640	Straight
251	P	600	Straight
251	S	580	Deflating
251	S	801	Deflating
251	P	804	Deflating
251	P	811	Deflating
251	P	850	Straight
251	M	500	Reinforcing
251	S	555	Reinforcing
251	S	509	Heavily deflating
252	M	555	Reinforcing
252	S	509	Deflating
252	S	580	Deflating
252	S	801	Deflating
252	S	500	Straight
252	P	640	Straight
252	P	699	Straight
254	M	850	Straight
254	P	640	Straight
254	P	681	Straight
254	P	697	Straight
254	P	658	Straight
254	P	782	Straight
254	P	801	Mixed
255	M	697	Reinforcing
255	S	640	Deflating
255	M	642	Heavily deflating
255	S	801	Straight
255	M	692	Straight
255	S	805	Straight
255	P	681	Straight
255	S	693	Straight
256	M	697	Straight
256	S	820	Straight
256	S	999	Straight
257	M	697	Reinforcing
257	S	640	Straight
257	M	690	Straight
260	M	640	Heavily deflating
260	M	600	Straight
260	P	901	Straight
260	S	607	Straight
260	S	601	Straight
260	S	803	Straight
260	P	790	Straight
260	P	700	Straight
260	P	658	Straight
261	M	820	Straight
261	M	640	Straight
261	S	619	Straight
261	P	600	Straight
262	M	697	Reinforcing
262	P	640	Straight
262	S	831	Straight
262	P	999	Straight
263	M	868	Reinforcing
263	S	699	Reinforcing
263	M	840	Straight
263	M	999	Straight
263	P	801	Heavily deflating
263	S	830	Straight
264	M	500	Heavily reinforcing
264	S	999	Straight
264	S	640	Deflating
264	P	801	Straight
264	P	697	Reinforcing
264	P	783	Straight
265	M	509	Heavily deflating
265	P	500	Straight
266	M	543	Straight
266	M	500	Mixed
266	S	509	Mixed
266	S	512	Straight
266	S	640	Straight
266	P	658	Straight
266	P	801	Straight
266	P	802	Straight
266	S	531	Straight
266	P	555	Straight
267	M	509	Heavily deflating
267	M	500	Mixed
267	S	526	Straight
267	S	543	Straight
267	S	540	Reinforcing
267	S	512	Straight
267	P	600	Straight
267	P	640	Straight
267	S	506	Straight
267	S	544	Straight
267	S	573	Straight
267	P	850	Straight
269	M	528	Mixed
269	M	543	Straight
269	M	500	Mixed
269	P	540	Straight
270	M	509	Heavily deflating
270	S	500	Mixed
270	S	540	Reinforcing
270	S	543	Reinforcing
270	P	850	Straight
271	M	850	Straight
271	S	640	Straight
271	S	862	Straight
271	P	600	Deflating
271	S	765	Straight
271	P	500	Straight
271	P	540	Straight
272	M	782	Straight
272	S	783	Straight
272	S	850	Straight
273	M	676	Straight
273	P	681	Straight
273	P	697	Straight
275	M	601	Straight
275	M	793	Deflating
275	M	791	Deflating
261	P	998	Straight
255	P	850	Straight
275	S	803	Straight
275	P	600	Straight
275	S	802	Straight
275	P	640	Straight
275	P	850	Straight
275	S	790	Straight
275	S	607	Straight
275	S	658	Straight
275	S	644	Straight
276	S	774	Straight
276	P	640	Straight
276	S	608	Straight
276	S	770	Straight
276	S	649	Straight
278	M	697	Straight
278	M	690	Straight
278	S	692	Straight
278	P	612	Straight
278	S	677	Straight
278	P	681	Straight
278	P	649	Straight
278	P	642	Deflating
278	S	693	Straight
278	P	850	Straight
278	P	908	Straight
278	S	676	Straight
278	S	640	Straight
279	M	697	Straight
281	M	509	Deflating
281	M	500	Mixed
281	S	540	Reinforcing
282	M	540	Reinforcing
282	S	999	Straight
282	S	500	Straight
282	S	503	Straight
282	S	509	Mixed
282	P	543	Straight
282	P	620	Straight
282	P	640	Straight
282	P	781	Straight
282	P	697	Straight
282	P	834	Straight
282	P	929	Straight
282	S	868	Straight
283	M	862	Straight
283	M	868	Straight
283	S	500	Deflating
283	P	600	Straight
283	M	925	Reinforcing
283	S	730	Straight
283	S	830	Straight
284	P	681	Straight
284	M	849	Straight
284	P	640	Straight
285	M	600	Heavily deflating
285	S	820	Mixed
285	S	640	Heavily deflating
285	P	811	Straight
285	P	814	Straight
285	P	813	Deflating
285	S	783	Mixed
285	P	660	Deflating
285	P	850	Straight
286	M	500	Reinforcing
286	P	640	Straight
286	S	543	Straight
286	P	540	Straight
286	S	509	Mixed
286	P	697	Straight
286	P	600	Straight
286	P	518	Straight
286	P	850	Straight
286	P	999	Straight
286	S	528	Straight
286	S	801	Straight
286	S	550	Straight
286	S	555	Straight
287	M	801	Straight
287	M	802	Straight
287	M	803	Straight
287	P	600	Straight
287	S	804	Straight
287	S	791	Straight
287	P	700	Straight
288	M	697	Straight
288	P	640	Straight
288	P	649	Straight
289	M	500	Reinforcing
289	P	528	Straight
289	S	540	Straight
289	M	543	Straight
289	S	555	Straight
289	S	509	Mixed
289	S	550	Straight
289	S	580	Deflating
289	S	527	Straight
289	P	801	Straight
289	S	573	Straight
292	S	640	Straight
292	S	620	Straight
292	S	533	Straight
292	S	820	Straight
292	S	821	Straight
292	S	512	Straight
292	S	667	Straight
293	M	509	Deflating
293	S	500	Straight
293	S	502	Straight
293	S	543	Straight
293	P	540	Reinforcing
293	S	555	Straight
293	P	512	Straight
293	P	527	Straight
293	P	867	Straight
293	P	764	Straight
293	P	600	Straight
293	P	525	Straight
293	P	693	Straight
294	M	543	Straight
294	S	500	Straight
294	P	867	Straight
294	P	730	Straight
294	S	512	Deflating
294	P	600	Straight
294	P	640	Straight
294	P	540	Straight
294	S	550	Straight
294	P	573	Straight
295	M	600	Reinforcing
295	P	640	Deflating
295	P	840	Straight
295	P	500	Straight
295	P	821	Straight
295	S	890	Straight
295	P	622	Straight
295	S	635	Deflating
295	S	843	Straight
295	S	774	Straight
296	M	532	Straight
296	M	999	Straight
296	S	792	Straight
298	M	697	Straight
298	P	681	Straight
298	S	690	Straight
298	P	640	Straight
298	P	831	Straight
299	M	697	Straight
299	S	831	Straight
299	P	640	Straight
299	P	649	Straight
300	M	518	Straight
300	S	820	Straight
300	S	999	Straight
300	S	620	Straight
300	S	600	Straight
300	P	640	Straight
300	S	623	Straight
300	P	667	Straight
300	P	856	Straight
301	S	612	Straight
301	S	640	Straight
301	S	681	Straight
301	S	697	Straight
301	S	649	Straight
302	M	850	Straight
302	S	640	Straight
302	S	649	Straight
302	S	652	Straight
303	M	850	Straight
303	S	765	Straight
304	M	850	Straight
304	S	640	Deflating
304	S	651	Deflating
304	P	782	Straight
305	M	640	Straight
305	S	600	Straight
305	S	658	Straight
305	S	901	Straight
305	P	645	Straight
306	M	500	Reinforcing
306	S	543	Mixed
306	S	640	Heavily deflating
306	S	555	Reinforcing
306	S	580	Deflating
306	P	697	Straight
307	P	697	Straight
307	S	543	Straight
307	M	500	Straight
307	S	640	Straight
307	S	514	Straight
307	S	526	Straight
307	M	503	Straight
307	S	555	Straight
307	P	600	Straight
307	P	540	Straight
307	P	801	Straight
307	P	803	Straight
307	P	804	Straight
307	S	531	Straight
307	P	783	Straight
307	P	509	Straight
308	S	649	Straight
308	M	665	Straight
308	M	850	Straight
308	M	664	Straight
309	M	509	Deflating
309	S	526	Straight
309	S	543	Straight
309	S	500	Straight
309	S	512	Straight
309	S	525	Straight
309	S	502	Straight
309	P	866	Straight
309	P	600	Straight
309	P	780	Straight
310	M	543	Straight
310	P	504	Straight
310	S	500	Straight
310	S	583	Straight
312	S	514	Straight
312	S	540	Straight
312	S	525	Straight
312	M	500	Straight
312	S	507	Straight
312	S	512	Straight
312	S	509	Straight
312	P	801	Straight
312	P	783	Straight
312	P	600	Straight
312	S	526	Straight
312	S	502	Straight
312	P	640	Straight
312	S	543	Straight
312	S	503	Straight
312	S	506	Straight
312	P	924	Straight
312	P	868	Straight
312	P	867	Straight
312	S	527	Straight
316	M	730	Straight
317	M	681	Straight
317	M	697	Straight
317	P	649	Straight
317	P	887	Straight
317	S	676	Straight
317	S	601	Straight
317	S	670	Straight
317	S	692	Straight
317	S	694	Straight
317	P	640	Straight
317	P	612	Mixed
317	P	774	Straight
317	P	608	Straight
317	P	891	Straight
318	M	697	Straight
318	S	522	Deflating
318	P	762	Straight
318	P	831	Straight
321	M	801	Straight
321	S	600	Straight
321	S	500	Straight
321	P	803	Straight
321	P	802	Straight
321	P	804	Straight
321	P	640	Straight
321	P	681	Straight
321	P	697	Straight
321	P	929	Straight
322	S	805	Straight
322	M	791	Straight
322	S	620	Straight
322	S	601	Straight
322	S	790	Straight
322	P	783	Straight
322	P	801	Straight
322	P	802	Straight
322	P	803	Straight
322	P	681	Straight
322	P	700	Straight
323	S	600	Straight
323	M	773	Straight
323	P	640	Straight
323	M	847	Straight
323	M	833	Straight
323	P	602	Straight
323	S	800	Straight
324	M	850	Straight
324	S	649	Straight
324	P	670	Deflating
324	M	640	Mixed
324	S	676	Straight
324	S	658	Straight
324	S	901	Straight
324	P	804	Straight
324	P	600	Straight
324	S	656	Straight
324	S	999	Straight
325	M	640	Straight
325	S	901	Straight
325	S	658	Straight
325	S	645	Straight
325	S	600	Straight
325	P	500	Straight
325	S	644	Straight
325	S	855	Straight
325	S	782	Straight
325	P	850	Straight
326	M	600	Mixed
326	P	820	Straight
326	P	640	Straight
326	P	999	Straight
326	P	783	Straight
326	S	842	Straight
326	S	635	Straight
326	S	603	Deflating
326	S	782	Straight
326	S	619	Mixed
327	M	620	Straight
327	M	999	Straight
327	P	820	Straight
327	P	821	Straight
327	M	761	Straight
327	P	640	Straight
328	M	792	Straight
328	P	640	Straight
329	M	500	Reinforcing
329	P	697	Straight
329	S	801	Mixed
329	P	640	Straight
329	P	555	Straight
329	S	509	Deflating
329	S	540	Reinforcing
329	P	781	Straight
329	P	681	Straight
329	P	600	Straight
330	M	500	Straight
330	M	543	Straight
330	P	697	Straight
330	P	640	Straight
330	P	540	Straight
330	P	730	Straight
330	P	601	Straight
330	S	620	Straight
330	S	526	Straight
330	P	550	Straight
330	P	580	Straight
330	P	591	Straight
330	S	509	Straight
330	S	506	Straight
330	P	600	Straight
337	P	667	Straight
337	P	681	Straight
330	P	866	Straight
330	P	504	Straight
330	P	512	Straight
330	S	573	Straight
331	M	850	Straight
331	P	640	Straight
331	P	649	Straight
331	S	600	Straight
331	M	782	Straight
333	S	999	Straight
333	S	667	Straight
333	P	821	Straight
333	S	623	Straight
333	S	733	Straight
333	P	820	Straight
333	S	631	Straight
333	M	619	Straight
334	M	600	Mixed
334	M	847	Straight
334	S	773	Straight
334	S	843	Straight
334	S	833	Straight
334	S	891	Straight
334	S	805	Straight
334	P	640	Straight
334	P	856	Straight
335	M	801	Straight
335	P	640	Straight
335	S	600	Straight
335	M	802	Straight
335	M	803	Straight
335	M	721	Straight
335	P	782	Straight
336	M	640	Deflating
336	P	600	Straight
336	P	901	Straight
336	S	667	Straight
336	S	660	Straight
336	S	658	Straight
336	S	641	Mixed
336	P	644	Mixed
336	P	867	Straight
336	P	887	Straight
336	P	656	Straight
336	S	541	Straight
337	S	774	Straight
337	S	649	Straight
337	S	850	Straight
337	P	622	Straight
337	P	783	Straight
337	S	697	Straight
337	S	640	Straight
337	S	661	Straight
338	M	601	Straight
338	P	600	Straight
338	M	791	Straight
338	S	697	Straight
338	S	700	Straight
338	S	790	Straight
338	S	805	Straight
338	P	622	Straight
339	M	543	Straight
339	M	512	Straight
339	P	867	Straight
339	S	500	Straight
339	P	801	Straight
339	M	527	Straight
339	S	509	Straight
339	S	526	Straight
339	P	580	Mixed
339	P	540	Straight
339	P	528	Straight
339	P	555	Straight
339	P	640	Straight
339	P	504	Straight
339	S	514	Straight
339	S	545	Straight
339	P	730	Straight
339	P	750	Straight
340	M	509	Mixed
340	S	540	Straight
340	S	526	Straight
340	S	543	Straight
340	S	500	Straight
340	P	866	Straight
340	P	525	Straight
340	P	730	Straight
340	S	514	Straight
340	S	764	Straight
341	M	543	Straight
341	P	540	Straight
341	P	504	Straight
341	P	506	Straight
341	S	512	Straight
341	S	544	Straight
341	P	867	Straight
342	M	528	Straight
342	P	924	Straight
342	P	500	Straight
342	P	999	Straight
342	S	543	Straight
342	S	526	Straight
342	P	512	Straight
342	P	503	Straight
344	M	543	Straight
344	P	500	Straight
344	M	550	Straight
344	S	640	Straight
344	M	555	Straight
344	P	600	Straight
344	P	781	Straight
344	M	527	Straight
344	M	573	Straight
344	P	540	Straight
344	P	801	Straight
344	S	591	Straight
344	S	583	Straight
344	P	525	Straight
344	M	580	Straight
344	P	667	Straight
345	M	583	Straight
345	M	573	Straight
345	P	600	Straight
345	P	850	Straight
345	M	527	Straight
345	M	555	Straight
345	M	543	Straight
345	P	500	Straight
345	P	640	Straight
348	M	555	Straight
348	S	580	Straight
348	S	509	Straight
348	P	649	Straight
348	P	697	Straight
348	P	500	Straight
348	S	540	Straight
348	P	821	Straight
349	M	543	Straight
349	S	500	Straight
349	P	600	Straight
349	P	929	Straight
350	S	670	Straight
350	S	690	Straight
350	P	680	Straight
350	P	612	Straight
350	S	676	Straight
350	P	500	Straight
350	S	693	Straight
350	P	820	Straight
351	P	697	Straight
351	P	681	Straight
351	S	640	Straight
351	S	773	Straight
351	S	601	Straight
351	P	781	Straight
351	P	783	Straight
351	S	770	Straight
351	S	782	Straight
352	P	640	Straight
352	M	773	Straight
352	S	676	Straight
352	M	774	Straight
352	M	770	Straight
352	P	649	Straight
352	P	850	Straight
352	P	677	Straight
353	P	600	Straight
353	S	640	Straight
353	M	850	Straight
353	P	903	Straight
353	S	649	Straight
353	S	665	Straight
353	S	664	Straight
354	M	999	Straight
354	M	813	Straight
354	S	820	Straight
354	P	868	Straight
354	P	681	Straight
354	S	818	Straight
354	P	680	Straight
355	M	640	Deflating
355	S	783	Straight
355	S	658	Mixed
355	S	645	Mixed
355	S	600	Straight
355	P	649	Straight
355	P	681	Straight
355	P	850	Straight
355	P	801	Deflating
355	P	802	Mixed
355	P	803	Mixed
355	P	804	Mixed
356	M	500	Mixed
356	M	543	Reinforcing
356	P	540	Reinforcing
356	P	847	Straight
356	S	600	Deflating
356	P	550	Deflating
356	P	580	Straight
357	M	500	Mixed
357	S	528	Straight
357	M	543	Straight
357	S	509	Straight
357	P	540	Straight
357	M	550	Straight
357	S	573	Straight
357	P	697	Straight
358	M	697	Straight
358	P	831	Straight
358	P	649	Straight
359	S	697	Reinforcing
359	S	681	Reinforcing
359	P	649	Straight
359	P	640	Straight
359	S	816	Straight
359	P	820	Straight
360	M	676	Straight
360	S	640	Straight
360	S	681	Straight
360	S	612	Straight
360	P	649	Straight
361	M	667	Mixed
361	S	804	Straight
361	P	640	Straight
361	S	660	Straight
361	P	998	Straight
361	S	664	Straight
361	P	649	Straight
363	M	862	Straight
363	M	850	Straight
363	S	646	Mixed
363	P	640	Mixed
363	P	600	Straight
363	P	652	Straight
364	M	676	Straight
364	M	681	Straight
364	P	856	Straight
364	P	649	Straight
364	S	640	Straight
364	S	670	Straight
364	S	690	Straight
364	P	500	Straight
364	P	658	Straight
364	P	642	Straight
364	S	697	Straight
366	M	500	Mixed
366	M	543	Straight
366	S	920	Straight
366	M	527	Straight
366	S	526	Straight
367	S	500	Straight
367	M	543	Straight
367	M	555	Straight
367	S	527	Straight
367	P	999	Straight
367	S	550	Straight
367	S	573	Straight
367	S	580	Straight
367	P	801	Straight
368	M	500	Reinforcing
368	S	543	Straight
368	P	640	Straight
368	S	783	Straight
369	M	509	Deflating
369	P	640	Straight
369	S	500	Straight
369	P	600	Straight
369	P	525	Straight
369	S	502	Straight
369	P	998	Straight
369	P	540	Straight
369	S	543	Straight
370	S	920	Straight
370	S	505	Straight
370	S	527	Straight
370	S	543	Straight
370	P	640	Straight
370	P	600	Straight
370	P	500	Straight
370	P	540	Straight
371	M	640	Straight
371	S	600	Straight
371	P	500	Straight
371	S	645	Straight
371	S	658	Straight
371	S	607	Straight
371	S	721	Straight
371	S	804	Straight
371	S	803	Straight
371	S	801	Straight
371	S	805	Straight
371	S	802	Straight
371	S	811	Straight
371	S	791	Straight
372	M	731	Straight
372	S	736	Straight
372	S	999	Straight
373	M	801	Mixed
373	S	999	Straight
373	P	929	Straight
373	P	803	Straight
373	P	804	Straight
373	P	600	Straight
373	P	640	Straight
373	S	906	Straight
373	S	907	Straight
373	P	500	Straight
373	S	773	Straight
373	P	847	Straight
375	M	703	Straight
375	M	697	Straight
375	S	681	Straight
375	P	649	Straight
375	P	762	Straight
376	M	681	Straight
377	M	792	Straight
377	S	999	Straight
378	M	518	Straight
378	M	612	Straight
378	P	640	Straight
378	S	670	Straight
378	S	517	Straight
378	S	783	Straight
378	P	999	Straight
378	S	667	Straight
378	S	611	Straight
378	S	764	Straight
378	S	660	Straight
379	M	814	Mixed
379	S	503	Straight
379	P	697	Straight
379	P	681	Straight
379	P	850	Straight
379	P	640	Straight
379	P	649	Straight
379	P	642	Straight
379	S	693	Straight
379	S	677	Straight
379	S	600	Mixed
379	S	999	Straight
379	P	820	Straight
379	P	805	Straight
379	P	811	Straight
379	P	664	Straight
380	M	665	Straight
380	S	649	Straight
380	P	640	Straight
380	P	850	Straight
381	M	665	Straight
381	M	619	Straight
381	P	664	Straight
381	P	805	Straight
382	P	999	Straight
382	M	500	Reinforcing
382	M	543	Mixed
382	S	555	Reinforcing
382	P	540	Reinforcing
382	S	580	Deflating
382	P	640	Straight
382	P	600	Mixed
382	P	782	Straight
383	M	500	Mixed
383	P	697	Straight
383	P	640	Straight
383	S	543	Straight
383	P	540	Straight
383	S	509	Straight
383	P	730	Straight
383	P	929	Straight
383	P	580	Straight
383	S	528	Straight
383	P	999	Straight
383	S	550	Straight
383	P	867	Straight
385	M	832	Straight
385	S	500	Straight
385	P	640	Straight
385	S	600	Straight
385	P	543	Straight
385	P	801	Straight
385	P	697	Straight
386	S	608	Straight
386	P	640	Straight
386	P	681	Straight
386	S	656	Straight
386	P	600	Straight
386	P	500	Straight
386	P	782	Straight
388	M	509	Straight
388	S	500	Straight
388	P	543	Straight
388	S	526	Straight
388	S	525	Straight
388	P	600	Straight
388	P	640	Straight
388	P	540	Straight
388	P	866	Straight
388	P	693	Straight
391	S	500	Straight
391	M	527	Straight
391	M	555	Straight
391	M	583	Straight
391	S	550	Straight
391	P	640	Straight
391	S	540	Straight
391	S	580	Straight
391	M	543	Straight
391	S	509	Straight
391	P	820	Straight
391	P	697	Straight
391	M	573	Straight
391	S	591	Straight
391	P	801	Straight
391	P	929	Straight
391	P	667	Straight
391	P	999	Straight
392	S	500	Straight
392	S	512	Straight
392	M	543	Straight
392	S	528	Straight
392	M	526	Straight
392	M	527	Straight
392	P	887	Straight
393	M	543	Straight
393	P	500	Straight
393	S	504	Straight
393	P	540	Straight
393	S	512	Straight
393	P	526	Straight
393	P	867	Straight
393	S	730	Straight
393	S	550	Straight
393	S	573	Straight
394	S	527	Straight
394	S	555	Straight
394	S	583	Straight
394	S	590	Straight
395	P	600	Straight
395	P	640	Straight
395	P	658	Straight
395	S	690	Straight
395	S	697	Straight
395	M	693	Straight
395	S	677	Straight
395	S	681	Straight
395	P	649	Straight
396	M	640	Straight
396	S	820	Straight
396	S	620	Straight
396	S	600	Straight
396	S	623	Straight
396	S	622	Straight
397	M	805	Straight
397	S	681	Straight
397	M	620	Straight
397	P	665	Straight
397	P	660	Straight
397	S	670	Straight
397	P	621	Straight
