Story ID	Ranking	Subject (Whom)	Tone
644	S	640	Straight
644	S	645	Straight
644	S	999	Straight
644	M	850	Straight
644	S	642	Straight
644	S	652	Straight
644	S	651	Straight
645	M	692	Straight
645	S	999	Straight
645	S	850	Straight
645	S	697	Straight
645	P	652	Straight
646	M	697	Straight
646	S	831	Straight
647	M	600	Straight
647	M	500	Straight
647	M	783	Straight
647	S	801	Straight
647	P	803	Straight
647	P	802	Straight
647	S	856	Straight
647	S	640	Straight
647	P	601	Straight
647	P	612	Straight
647	P	929	Straight
647	S	804	Straight
647	S	591	Straight
648	M	923	Straight
648	M	620	Mixed
648	S	603	Mixed
648	S	600	Straight
648	S	773	Straight
648	P	733	Straight
648	S	619	Mixed
648	S	774	Straight
648	S	621	Straight
649	M	681	Straight
649	S	649	Straight
649	P	640	Straight
649	P	677	Straight
650	S	640	Deflating
650	S	645	Deflating
650	S	652	Deflating
650	P	862	Straight
650	P	697	Straight
650	M	850	Straight
651	M	681	Straight
651	S	640	Straight
651	S	649	Straight
651	S	651	Straight
651	P	658	Straight
651	S	643	Mixed
652	S	623	Straight
652	M	640	Mixed
652	M	681	Straight
652	S	658	Straight
652	P	850	Straight
652	P	883	Straight
652	S	880	Straight
652	S	600	Straight
653	M	640	Straight
653	S	681	Straight
653	S	620	Straight
653	S	901	Straight
653	P	677	Straight
653	S	774	Straight
653	S	645	Straight
653	P	998	Straight
654	M	906	Straight
654	S	681	Straight
654	P	862	Straight
654	S	677	Straight
654	P	910	Straight
654	S	907	Straight
654	S	903	Straight
655	M	643	Deflating
655	P	640	Straight
655	P	658	Straight
655	P	998	Straight
655	P	681	Straight
655	P	783	Straight
655	P	774	Straight
656	M	854	Straight
656	S	850	Straight
656	S	761	Straight
656	S	999	Straight
657	M	697	Straight
657	M	850	Straight
657	P	640	Straight
658	M	600	Straight
658	M	500	Straight
658	S	640	Deflating
658	S	783	Straight
658	S	856	Straight
658	P	645	Deflating
658	P	821	Straight
659	M	697	Straight
659	P	999	Straight
660	M	681	Straight
660	P	998	Straight
660	P	907	Straight
660	P	906	Straight
660	P	903	Straight
660	S	640	Straight
660	P	680	Straight
660	P	656	Straight
660	S	649	Straight
660	S	643	Mixed
660	P	763	Straight
660	P	783	Straight
660	P	677	Straight
660	S	850	Straight
661	M	681	Straight
661	S	649	Straight
661	S	676	Straight
661	S	640	Straight
661	P	645	Straight
662	M	697	Straight
662	M	850	Straight
662	S	640	Deflating
662	P	645	Straight
662	S	652	Deflating
662	S	642	Deflating
663	M	697	Straight
663	M	850	Straight
663	S	693	Straight
663	S	999	Straight
664	M	600	Straight
664	M	783	Straight
664	M	500	Straight
664	S	856	Straight
664	S	640	Straight
664	P	929	Straight
664	P	677	Straight
665	M	500	Straight
665	M	783	Straight
665	M	600	Straight
665	S	526	Straight
665	S	667	Straight
665	S	660	Straight
665	P	612	Mixed
666	S	620	Straight
666	M	640	Straight
666	P	534	Straight
666	S	681	Straight
666	S	623	Straight
666	S	612	Straight
666	S	604	Straight
666	P	645	Straight
666	P	820	Straight
667	M	697	Straight
667	M	681	Straight
667	M	850	Straight
667	S	677	Straight
667	S	649	Straight
667	S	656	Straight
668	M	907	Straight
668	M	906	Straight
668	S	903	Straight
668	M	681	Straight
668	P	677	Straight
668	S	675	Straight
668	P	850	Straight
669	M	697	Straight
669	S	831	Straight
670	M	660	Straight
671	M	660	Straight
671	S	620	Straight
671	S	661	Straight
671	P	612	Straight
671	S	600	Straight
671	S	780	Straight
671	S	526	Straight
671	P	801	Straight
671	P	802	Straight
671	P	803	Straight
672	M	640	Straight
672	S	645	Deflating
672	M	850	Straight
672	M	681	Straight
672	S	651	Straight
672	P	998	Straight
673	P	998	Straight
673	S	681	Straight
673	S	646	Straight
673	S	640	Straight
673	M	850	Straight
673	S	651	Straight
674	S	645	Straight
674	M	640	Deflating
674	M	850	Straight
674	P	783	Straight
674	M	681	Straight
674	M	643	Deflating
674	P	534	Straight
674	S	649	Straight
674	S	651	Straight
674	P	901	Straight
675	M	503	Straight
675	S	620	Straight
675	S	526	Straight
675	P	790	Straight
675	S	640	Straight
675	S	645	Straight
675	P	681	Straight
675	P	697	Straight
675	S	801	Straight
676	S	608	Straight
676	S	600	Straight
676	P	500	Straight
676	S	883	Straight
676	M	603	Straight
676	M	640	Straight
676	P	783	Straight
676	P	643	Straight
676	S	645	Straight
676	S	602	Straight
676	P	999	Straight
676	P	631	Straight
676	P	890	Straight
676	P	801	Straight
677	M	850	Straight
677	S	765	Straight
678	S	681	Straight
678	S	697	Straight
678	S	656	Straight
678	S	649	Straight
678	S	850	Straight
679	M	640	Straight
679	S	693	Straight
679	S	602	Straight
679	P	658	Straight
679	S	623	Straight
679	S	534	Straight
679	S	681	Straight
679	P	803	Straight
679	S	675	Straight
679	P	811	Straight
679	P	600	Straight
679	P	774	Straight
680	M	640	Straight
680	M	667	Straight
680	P	850	Straight
680	P	681	Straight
680	P	602	Straight
680	P	658	Straight
680	P	681	Straight
680	P	697	Straight
680	P	999	Straight
681	S	850	Straight
681	M	640	Deflating
681	S	999	Straight
681	M	774	Straight
681	P	811	Straight
681	P	649	Straight
681	P	658	Straight
681	S	653	Straight
681	M	667	Straight
681	P	681	Straight
681	P	905	Straight
681	S	902	Straight
681	P	901	Straight
682	M	667	Straight
682	S	640	Straight
682	S	645	Straight
682	P	681	Straight
682	P	697	Straight
682	S	850	Straight
682	P	849	Straight
682	P	999	Straight
683	S	681	Straight
683	M	645	Straight
683	M	850	Straight
683	S	640	Straight
684	M	681	Straight
684	M	640	Mixed
684	M	850	Straight
684	P	999	Straight
684	P	600	Straight
684	P	907	Straight
685	M	681	Straight
685	S	850	Straight
685	M	649	Straight
686	S	681	Straight
686	S	665	Straight
686	M	850	Straight
686	S	649	Straight
686	P	999	Straight
686	M	640	Straight
686	S	645	Straight
687	S	681	Straight
687	M	850	Straight
687	S	640	Straight
687	P	862	Straight
688	P	608	Straight
688	P	849	Straight
688	S	667	Straight
688	S	600	Straight
688	S	640	Straight
688	M	840	Straight
688	S	612	Straight
688	M	602	Straight
688	S	850	Straight
688	P	999	Straight
688	P	811	Straight
689	M	849	Straight
689	S	850	Straight
689	S	640	Straight
689	S	681	Straight
689	S	697	Straight
689	P	645	Straight
689	S	905	Straight
689	S	902	Straight
690	M	500	Reinforcing
690	S	526	Straight
690	P	850	Straight
690	P	543	Straight
691	S	697	Straight
691	S	693	Straight
691	S	700	Straight
691	S	681	Straight
691	S	850	Straight
692	M	640	Straight
692	M	681	Straight
692	S	649	Straight
692	S	677	Straight
692	S	850	Straight
692	P	803	Straight
692	S	665	Straight
693	P	640	Straight
693	M	681	Mixed
693	P	645	Straight
693	M	850	Straight
693	P	658	Straight
693	S	862	Straight
693	P	998	Straight
693	S	659	Straight
694	M	681	Straight
694	M	850	Straight
694	S	651	Mixed
694	S	659	Mixed
695	P	665	Straight
695	M	681	Straight
695	S	660	Straight
695	S	651	Straight
695	M	850	Straight
695	S	640	Straight
695	S	641	Straight
695	P	658	Straight
695	S	652	Straight
695	P	649	Straight
696	M	665	Straight
696	M	681	Straight
696	S	649	Straight
696	S	640	Straight
696	S	805	Straight
696	M	850	Straight
696	P	608	Straight
696	P	652	Straight
696	S	607	Straight
697	M	660	Straight
697	M	667	Straight
697	M	661	Straight
697	S	620	Straight
697	S	677	Straight
697	P	526	Straight
697	P	883	Straight
697	P	603	Straight
697	P	602	Straight
697	P	601	Straight
697	P	600	Straight
697	S	631	Straight
697	S	611	Straight
698	M	774	Straight
698	M	660	Straight
699	M	660	Straight
699	M	774	Straight
699	M	667	Straight
699	S	697	Straight
699	S	681	Straight
699	P	640	Straight
700	S	697	Straight
700	S	681	Straight
700	S	649	Straight
700	S	656	Straight
700	S	850	Straight
701	P	998	Straight
701	M	850	Straight
701	M	764	Straight
701	P	999	Straight
701	S	509	Straight
701	S	780	Straight
701	P	640	Straight
701	M	783	Straight
701	S	646	Straight
701	P	677	Straight
702	S	850	Straight
702	M	849	Straight
702	M	905	Straight
702	S	600	Straight
702	S	500	Straight
702	P	901	Straight
702	S	681	Straight
702	S	640	Straight
702	P	645	Straight
702	S	900	Straight
702	P	902	Straight
702	P	866	Straight
702	S	649	Straight
702	M	903	Straight
703	M	817	Straight
703	M	611	Straight
703	P	640	Straight
703	S	850	Straight
703	S	660	Straight
703	P	821	Straight
703	S	810	Straight
703	P	801	Straight
703	S	620	Straight
703	S	600	Straight
703	S	783	Straight
703	P	813	Straight
704	M	832	Straight
705	S	640	Mixed
705	S	850	Straight
705	M	665	Straight
705	S	681	Straight
705	S	649	Straight
705	P	652	Straight
706	M	681	Straight
706	M	850	Straight
706	P	640	Straight
706	S	658	Straight
706	S	652	Mixed
707	M	850	Straight
707	M	681	Straight
708	S	677	Straight
708	S	693	Straight
708	S	681	Straight
708	S	640	Straight
708	S	771	Straight
708	S	646	Straight
708	S	850	Straight
708	P	663	Straight
708	P	652	Straight
708	P	611	Straight
708	S	697	Straight
709	S	500	Straight
709	M	660	Straight
709	S	783	Straight
709	M	620	Straight
709	S	667	Straight
709	S	526	Straight
710	M	832	Straight
710	M	500	Straight
710	P	640	Straight
710	P	600	Straight
710	P	999	Straight
711	S	640	Mixed
711	S	649	Straight
711	M	850	Straight
711	M	697	Straight
712	S	901	Deflating
712	P	866	Straight
712	P	640	Straight
712	M	900	Straight
712	S	500	Straight
712	S	600	Straight
713	S	850	Straight
713	S	640	Mixed
713	M	665	Straight
713	S	681	Straight
713	S	805	Straight
713	P	620	Straight
714	M	665	Straight
714	M	681	Straight
714	M	805	Straight
714	S	664	Straight
715	M	681	Straight
715	P	651	Straight
715	S	640	Straight
715	S	641	Straight
715	P	645	Straight
715	M	850	Straight
716	M	681	Straight
716	S	640	Straight
716	S	651	Straight
716	P	998	Straight
717	M	764	Straight
717	S	850	Straight
717	M	765	Straight
717	S	783	Straight
718	S	620	Straight
718	S	526	Straight
718	S	681	Straight
718	S	697	Straight
718	S	665	Straight
718	S	674	Straight
718	P	612	Straight
718	S	850	Straight
718	S	640	Straight
718	S	805	Straight
718	P	645	Straight
718	S	649	Straight
719	M	500	Straight
719	M	600	Straight
719	S	640	Straight
719	S	856	Straight
719	M	900	Straight
719	P	612	Straight
719	S	661	Straight
719	S	660	Straight
719	P	783	Straight
720	M	500	Straight
720	S	661	Straight
720	S	600	Straight
720	S	811	Straight
720	S	814	Straight
721	M	600	Straight
721	S	608	Straight
721	S	602	Straight
721	S	811	Straight
721	S	814	Straight
722	M	667	Straight
722	P	640	Straight
722	P	681	Straight
722	P	697	Straight
722	P	645	Straight
722	P	526	Straight
722	P	660	Straight
723	S	665	Straight
723	S	681	Straight
723	S	660	Straight
723	S	856	Straight
723	P	640	Straight
723	P	929	Straight
723	P	998	Straight
723	S	780	Straight
723	S	620	Mixed
723	S	526	Mixed
723	P	805	Straight
724	P	677	Straight
724	S	649	Straight
724	M	665	Straight
724	S	681	Straight
724	P	600	Straight
724	S	664	Straight
724	P	500	Straight
724	M	850	Straight
724	P	652	Straight
724	P	765	Straight
724	S	805	Straight
724	P	640	Straight
725	M	850	Straight
725	P	764	Straight
725	M	681	Straight
725	M	697	Straight
725	P	640	Deflating
725	P	646	Straight
725	S	765	Straight
725	P	666	Straight
725	S	500	Straight
725	S	864	Straight
725	S	512	Straight
725	S	532	Straight
725	S	675	Straight
725	S	692	Straight
726	M	850	Straight
726	M	640	Deflating
726	S	654	Deflating
726	M	681	Mixed
727	P	514	Straight
727	M	850	Straight
727	P	864	Straight
727	S	640	Deflating
727	P	765	Straight
727	M	681	Straight
727	P	680	Straight
728	M	783	Straight
728	S	681	Straight
728	S	697	Straight
728	M	620	Straight
728	M	526	Straight
728	S	784	Straight
728	S	856	Straight
728	S	762	Straight
728	P	782	Straight
728	P	512	Straight
729	M	600	Straight
729	P	622	Straight
729	P	640	Straight
729	P	681	Straight
729	P	783	Straight
729	P	670	Straight
729	P	927	Straight
730	S	640	Straight
730	P	514	Straight
730	P	620	Straight
730	S	645	Straight
730	S	681	Straight
730	S	697	Straight
730	S	649	Straight
730	P	663	Straight
730	S	657	Straight
730	S	675	Straight
730	S	512	Straight
730	S	692	Straight
592	S	905	Straight
656	S	774	Straight
732	P	681	Straight
732	P	649	Straight
732	M	850	Straight
732	S	665	Mixed
733	M	665	Mixed
733	S	850	Straight
733	M	681	Straight
733	P	697	Straight
733	M	805	Straight
733	P	999	Straight
733	P	849	Straight
734	P	764	Straight
734	P	681	Straight
734	P	697	Straight
734	M	850	Mixed
734	S	640	Straight
734	S	653	Mixed
735	M	850	Straight
735	S	765	Straight
735	P	651	Deflating
735	P	640	Deflating
735	P	677	Straight
736	M	697	Mixed
736	P	693	Straight
736	M	850	Straight
736	P	640	Straight
736	P	681	Straight
736	P	646	Straight
736	P	999	Straight
737	M	602	Straight
737	S	850	Straight
737	S	640	Straight
737	S	910	Straight
738	M	503	Straight
739	S	503	Straight
739	S	602	Straight
739	S	764	Straight
739	S	697	Straight
739	S	681	Straight
739	S	850	Straight
739	P	645	Straight
740	S	670	Straight
740	M	645	Straight
740	S	681	Straight
740	M	640	Straight
740	P	697	Straight
740	P	649	Straight
740	P	811	Straight
740	P	620	Straight
740	S	675	Straight
740	P	658	Straight
741	M	803	Straight
741	M	802	Straight
741	M	801	Straight
741	S	783	Straight
741	P	697	Straight
741	P	681	Straight
742	P	850	Straight
742	P	783	Straight
742	S	774	Straight
742	P	640	Straight
742	S	509	Straight
742	S	773	Straight
743	M	697	Straight
743	M	831	Straight
702	S	771	Straight
744	S	681	Straight
744	P	651	Straight
744	S	640	Straight
1276	S	649	Straight
1276	S	677	Straight
1276	M	697	Straight
1276	P	526	Straight
744	P	645	Straight
744	M	850	Mixed
744	P	928	Straight
744	P	999	Straight
744	S	652	Straight
744	S	662	Straight
745	M	681	Straight
745	P	640	Straight
745	P	645	Straight
745	S	659	Mixed
745	M	850	Straight
745	S	652	Straight
745	S	667	Straight
745	P	646	Straight
745	P	651	Straight
746	M	645	Straight
746	M	681	Straight
746	P	640	Straight
746	S	665	Straight
746	S	664	Straight
746	P	907	Straight
746	M	850	Straight
746	S	675	Straight
746	P	805	Straight
746	P	651	Straight
746	P	649	Straight
746	P	620	Straight
747	M	783	Straight
747	S	850	Straight
747	S	620	Straight
747	P	681	Straight
747	P	697	Straight
748	M	697	Straight
748	M	692	Straight
748	S	652	Straight
748	S	850	Straight
748	P	764	Straight
748	S	783	Straight
748	S	681	Straight
748	P	864	Straight
749	M	730	Straight
749	S	850	Straight
749	P	854	Straight
749	S	925	Straight
749	P	821	Straight
749	P	697	Straight
749	P	681	Straight
749	P	500	Straight
749	P	600	Straight
750	M	752	Straight
750	M	888	Deflating
750	S	682	Straight
750	S	600	Straight
750	P	640	Straight
750	P	620	Straight
750	P	733	Straight
750	P	923	Straight
750	S	880	Mixed
750	S	602	Straight
750	P	645	Straight
750	S	811	Straight
750	P	734	Straight
750	P	658	Straight
750	P	646	Straight
750	P	804	Straight
750	P	886	Straight
751	M	811	Straight
751	M	612	Straight
751	M	620	Straight
751	P	600	Straight
751	P	792	Straight
751	P	812	Straight
752	M	850	Mixed
752	P	677	Straight
752	P	600	Straight
752	P	651	Straight
752	S	681	Straight
752	P	862	Straight
753	M	850	Straight
753	P	697	Straight
753	S	681	Straight
753	P	653	Straight
753	P	645	Straight
753	P	652	Straight
754	P	645	Straight
754	S	640	Straight
754	S	681	Straight
754	S	649	Deflating
754	P	646	Deflating
754	S	665	Straight
754	P	906	Straight
754	P	850	Straight
754	P	998	Straight
755	M	850	Straight
755	M	681	Straight
755	S	652	Straight
755	P	645	Straight
755	P	640	Straight
756	M	730	Straight
756	P	640	Straight
756	P	645	Straight
756	P	811	Straight
756	P	814	Straight
756	S	731	Straight
756	P	500	Straight
756	P	600	Straight
756	P	681	Straight
756	S	925	Straight
756	S	543	Mixed
756	P	620	Straight
756	P	697	Straight
756	P	533	Straight
757	M	645	Deflating
757	S	658	Straight
757	S	640	Straight
757	M	657	Straight
740	M	657	Straight
757	P	677	Straight
757	P	998	Straight
758	M	850	Straight
758	M	681	Straight
758	P	645	Straight
758	P	640	Straight
758	S	651	Straight
758	S	765	Straight
758	P	906	Straight
759	P	681	Straight
759	M	645	Straight
759	P	640	Straight
759	P	849	Straight
759	P	782	Straight
759	P	620	Straight
759	P	526	Straight
759	P	906	Straight
760	S	850	Straight
760	M	681	Straight
760	S	652	Straight
760	M	645	Straight
760	P	640	Straight
760	P	623	Straight
760	P	864	Straight
761	M	850	Straight
761	M	665	Straight
761	M	681	Straight
762	M	681	Straight
762	M	649	Straight
762	P	645	Straight
762	S	640	Straight
762	S	675	Straight
763	M	730	Straight
763	P	533	Straight
763	P	731	Straight
763	S	783	Straight
763	M	801	Straight
763	M	802	Straight
763	M	803	Straight
764	M	697	Straight
764	M	652	Straight
764	M	850	Straight
764	P	640	Straight
764	P	645	Straight
765	M	811	Straight
765	P	640	Straight
765	P	645	Straight
765	M	620	Straight
765	S	601	Straight
765	P	681	Straight
765	P	600	Straight
765	P	801	Straight
765	P	512	Straight
766	M	670	Straight
766	M	681	Straight
766	P	640	Straight
766	S	697	Straight
766	S	649	Straight
766	P	905	Straight
766	P	887	Straight
766	S	880	Straight
766	S	651	Straight
766	P	659	Straight
766	P	901	Straight
766	P	665	Straight
766	S	652	Straight
766	P	900	Straight
766	S	850	Straight
767	M	681	Straight
767	S	649	Straight
767	S	651	Straight
767	P	862	Straight
768	M	850	Straight
768	M	662	Reinforcing
768	S	681	Straight
768	P	640	Straight
768	P	645	Straight
769	M	600	Straight
769	M	811	Straight
769	S	602	Straight
769	P	640	Straight
769	P	659	Straight
769	P	645	Straight
769	P	841	Straight
769	P	681	Straight
769	P	774	Straight
769	P	646	Straight
769	S	620	Mixed
769	S	801	Straight
769	P	601	Straight
769	P	880	Straight
769	S	792	Straight
769	P	821	Straight
769	P	888	Straight
770	M	811	Straight
770	S	640	Straight
770	S	645	Straight
770	S	658	Straight
766	S	658	Straight
770	P	600	Straight
770	P	602	Straight
770	P	821	Straight
770	P	907	Straight
770	S	792	Straight
770	P	512	Straight
770	P	856	Straight
771	P	600	Straight
771	P	500	Straight
771	M	771	Straight
771	P	856	Straight
771	M	850	Straight
771	S	640	Straight
771	S	649	Straight
771	M	681	Straight
771	P	810	Straight
771	P	601	Straight
771	P	792	Straight
771	P	805	Straight
771	P	664	Straight
771	S	620	Straight
772	M	854	Reinforcing
772	S	765	Straight
772	S	850	Straight
772	P	681	Straight
773	P	901	Straight
773	M	681	Straight
773	P	850	Straight
773	M	841	Straight
773	P	649	Straight
773	P	682	Straight
773	S	600	Straight
774	S	681	Straight
774	P	640	Straight
774	P	645	Straight
774	M	649	Straight
774	M	880	Straight
774	S	887	Straight
774	P	850	Straight
775	M	658	Straight
775	P	640	Straight
775	P	666	Straight
775	P	657	Straight
775	S	850	Straight
775	S	649	Straight
775	P	645	Straight
775	P	697	Straight
775	S	652	Straight
776	M	850	Straight
776	P	640	Straight
776	S	659	Straight
776	M	681	Straight
776	S	665	Straight
777	S	640	Deflating
777	S	649	Straight
777	P	677	Straight
777	M	681	Reinforcing
777	M	850	Straight
777	P	645	Straight
778	P	677	Straight
778	M	640	Straight
778	S	645	Straight
778	S	658	Straight
778	S	649	Straight
778	S	811	Straight
778	P	620	Straight
779	M	811	Straight
779	M	620	Straight
779	M	500	Straight
779	P	640	Straight
779	P	645	Straight
779	P	517	Straight
779	S	601	Straight
779	S	607	Straight
779	S	602	Straight
779	S	550	Straight
779	P	590	Straight
780	M	620	Straight
780	M	811	Straight
780	P	640	Straight
780	P	645	Straight
780	P	821	Straight
780	P	600	Straight
781	M	500	Straight
781	S	792	Straight
781	M	811	Straight
781	P	620	Straight
781	P	640	Straight
782	M	681	Straight
782	S	652	Straight
782	M	850	Straight
782	P	651	Straight
782	P	640	Straight
782	P	998	Straight
783	M	765	Straight
783	M	697	Straight
783	M	850	Straight
784	M	503	Straight
784	P	693	Straight
784	S	619	Straight
784	P	815	Straight
784	P	640	Straight
784	P	525	Straight
784	S	783	Straight
784	P	612	Straight
784	P	652	Straight
784	P	660	Straight
785	M	522	Straight
785	M	831	Straight
785	M	697	Straight
785	P	526	Straight
785	P	500	Straight
785	S	501	Straight
786	M	658	Deflating
786	S	640	Deflating
786	S	681	Straight
786	S	850	Straight
787	M	640	Heavily deflating
787	M	850	Straight
787	P	650	Straight
787	P	658	Straight
787	S	652	Deflating
788	P	640	Straight
788	M	850	Straight
788	P	656	Straight
788	M	652	Mixed
788	S	681	Straight
788	P	649	Straight
789	M	681	Straight
789	S	640	Deflating
789	S	649	Straight
789	P	677	Straight
789	S	659	Straight
789	S	906	Straight
789	S	850	Straight
789	S	651	Straight
790	M	763	Straight
790	S	645	Straight
790	M	850	Straight
790	M	765	Straight
790	P	764	Straight
790	S	677	Straight
790	P	526	Straight
791	M	862	Straight
791	M	850	Straight
791	S	681	Straight
791	S	703	Straight
792	M	697	Straight
792	M	831	Straight
792	S	999	Straight
793	M	522	Straight
793	M	697	Straight
793	M	831	Straight
794	S	620	Straight
794	M	811	Straight
794	P	640	Straight
794	P	645	Deflating
794	S	503	Straight
794	M	500	Straight
794	P	517	Straight
794	S	601	Straight
794	S	501	Straight
794	P	531	Straight
794	S	999	Deflating
794	S	792	Straight
794	P	821	Straight
794	S	773	Straight
794	P	697	Straight
794	P	681	Straight
795	M	532	Straight
795	M	811	Straight
795	S	792	Straight
795	P	640	Straight
795	S	645	Straight
795	P	803	Straight
796	S	620	Mixed
796	S	811	Straight
796	M	500	Straight
796	M	543	Straight
796	P	783	Straight
796	P	601	Straight
796	P	534	Straight
796	P	640	Straight
796	P	832	Straight
796	P	868	Straight
796	P	544	Straight
797	P	640	Deflating
797	M	763	Straight
797	M	652	Straight
797	M	653	Straight
797	P	765	Straight
797	P	681	Straight
798	S	620	Straight
798	P	690	Straight
798	S	612	Straight
798	S	526	Straight
798	P	602	Straight
798	M	773	Straight
798	M	770	Straight
798	P	677	Mixed
798	S	649	Straight
798	P	640	Straight
798	P	645	Straight
798	S	681	Straight
798	S	697	Straight
799	M	772	Straight
799	P	602	Straight
799	S	681	Straight
799	S	697	Straight
799	S	677	Straight
799	P	611	Straight
799	P	783	Straight
799	S	640	Straight
799	S	645	Straight
799	S	620	Straight
799	P	623	Straight
799	P	534	Straight
799	P	998	Straight
800	M	872	Reinforcing
800	P	830	Straight
801	S	640	Deflating
801	S	649	Straight
801	M	681	Straight
801	P	659	Straight
801	S	850	Straight
801	S	651	Straight
801	P	906	Straight
802	M	850	Reinforcing
802	M	765	Straight
802	M	681	Mixed
802	P	862	Straight
802	P	854	Straight
803	M	681	Straight
803	S	651	Straight
803	P	640	Straight
803	S	652	Straight
803	P	831	Straight
803	S	697	Straight
804	M	620	Straight
804	M	811	Straight
804	S	645	Straight
804	S	640	Straight
804	S	602	Straight
804	S	623	Straight
804	S	681	Straight
804	S	649	Straight
804	S	500	Straight
804	P	612	Straight
804	P	818	Straight
804	P	600	Straight
805	M	697	Straight
805	M	522	Deflating
805	M	831	Straight
805	P	862	Straight
805	P	500	Deflating
805	S	501	Straight
806	M	854	Reinforcing
806	S	765	Straight
806	S	774	Straight
806	P	761	Straight
807	M	660	Straight
807	S	667	Straight
807	P	640	Straight
807	M	611	Straight
807	S	850	Straight
807	S	620	Straight
807	P	600	Straight
807	S	517	Straight
807	S	661	Straight
807	P	612	Straight
807	P	677	Straight
807	S	663	Straight
807	P	783	Straight
807	P	646	Deflating
808	M	850	Straight
808	P	640	Straight
808	M	620	Straight
808	S	600	Straight
808	P	856	Straight
808	S	619	Straight
808	S	670	Straight
808	S	602	Straight
808	S	783	Straight
808	P	800	Straight
808	S	661	Straight
808	P	612	Straight
808	P	664	Straight
809	S	652	Straight
809	M	681	Straight
809	M	850	Straight
809	S	765	Straight
809	S	763	Straight
809	P	645	Straight
809	P	640	Deflating
810	M	850	Straight
810	M	681	Straight
811	M	854	Straight
812	P	600	Straight
812	M	620	Straight
812	P	640	Straight
812	P	645	Straight
812	M	811	Straight
812	M	602	Straight
812	P	681	Straight
812	P	697	Straight
812	P	783	Straight
813	M	658	Straight
813	P	640	Straight
814	M	500	Straight
814	M	802	Straight
814	S	783	Straight
815	M	500	Straight
815	P	800	Straight
815	S	801	Straight
815	P	600	Straight
815	S	802	Straight
815	S	783	Straight
815	P	620	Straight
815	S	780	Straight
816	M	697	Straight
817	M	854	Reinforcing
817	M	765	Straight
817	P	849	Straight
817	P	926	Straight
817	S	850	Straight
817	P	651	Straight
818	S	850	Straight
818	M	854	Reinforcing
818	S	765	Straight
818	P	907	Straight
819	M	681	Straight
819	M	850	Straight
819	P	677	Straight
819	P	906	Straight
819	P	765	Straight
819	P	660	Straight
819	S	652	Straight
819	M	651	Straight
820	M	660	Straight
820	M	663	Straight
820	M	620	Straight
820	M	526	Straight
820	M	850	Straight
821	S	774	Straight
821	P	645	Deflating
821	P	640	Deflating
821	P	801	Straight
821	S	620	Straight
821	P	923	Straight
821	S	850	Straight
822	P	640	Straight
822	M	658	Straight
822	M	681	Straight
822	P	660	Straight
822	S	850	Straight
822	S	682	Straight
822	P	906	Straight
822	S	623	Straight
823	M	697	Straight
824	M	831	Straight
824	M	697	Straight
824	M	501	Mixed
824	S	522	Straight
824	P	681	Straight
824	P	841	Straight
825	P	854	Straight
825	M	850	Reinforcing
825	S	765	Straight
825	P	681	Straight
826	M	500	Straight
826	S	802	Straight
826	S	790	Straight
826	S	801	Mixed
826	M	783	Straight
826	M	800	Straight
826	S	739	Deflating
826	P	600	Straight
826	P	804	Mixed
826	S	780	Straight
826	P	856	Straight
826	P	620	Straight
826	P	998	Straight
827	P	640	Straight
827	P	645	Straight
827	M	681	Straight
827	S	652	Deflating
827	M	850	Mixed
828	M	620	Straight
828	M	821	Deflating
828	S	999	Straight
828	P	681	Straight
828	P	640	Straight
828	P	623	Straight
828	S	675	Straight
828	S	820	Straight
828	P	804	Straight
828	P	812	Straight
828	S	774	Straight
829	P	821	Straight
829	M	640	Straight
829	P	820	Straight
829	P	998	Straight
829	P	658	Straight
829	S	645	Straight
829	M	850	Straight
829	M	681	Straight
829	M	697	Straight
830	M	854	Straight
830	S	765	Straight
831	M	602	Straight
831	M	926	Straight
831	P	612	Straight
831	M	681	Straight
831	P	640	Straight
832	P	620	Straight
832	S	640	Deflating
832	P	820	Straight
832	P	821	Straight
832	P	670	Straight
832	M	850	Straight
832	M	681	Straight
832	S	652	Straight
832	S	623	Straight
832	P	645	Straight
833	M	681	Straight
833	M	850	Straight
833	P	656	Straight
833	S	652	Straight
833	P	765	Straight
834	M	676	Straight
834	M	681	Straight
834	M	850	Straight
834	S	652	Straight
834	P	765	Straight
835	M	854	Straight
835	P	681	Straight
835	P	850	Straight
835	S	765	Straight
836	S	697	Straight
836	P	681	Straight
837	M	500	Straight
837	M	801	Straight
837	P	802	Straight
837	S	800	Straight
837	M	783	Straight
837	P	697	Straight
837	P	681	Straight
837	S	739	Straight
837	P	999	Straight
837	P	780	Straight
837	P	600	Straight
837	P	790	Straight
837	P	850	Straight
837	P	526	Straight
837	P	640	Straight
838	M	532	Straight
838	S	620	Straight
838	M	802	Straight
838	M	500	Straight
838	M	801	Straight
838	M	800	Straight
838	P	600	Straight
839	M	821	Straight
839	P	677	Straight
839	P	812	Straight
839	S	640	Straight
839	P	612	Straight
839	M	600	Straight
839	P	608	Straight
839	P	622	Straight
839	S	631	Straight
839	P	792	Straight
839	S	602	Straight
839	S	926	Straight
839	S	811	Straight
839	P	645	Straight
840	M	811	Straight
840	S	620	Straight
840	S	783	Straight
840	M	792	Straight
840	M	818	Straight
840	S	640	Straight
840	S	645	Straight
840	P	623	Straight
840	S	812	Straight
840	P	999	Straight
841	M	850	Straight
