Story ID	Ranking	Subject (What)	Event Initiator	Tone
1149	S	483	75	19
1150	1	163	11	25
1150	S	360	11	25
1150	S	300	53	25
1150	S	273	53	25
1151	S	163	11	25
1151	M	356	11	41
1151	1	148	11	41
1151	1	090	11	33
1151	M	392	11	19
1151	S	134	11	19
1151	S	131	11	19
1152	M	163	53	25
1152	M	360	53	25
1152	S	300	53	25
1152	S	407	53	25
1153	1	001	74	40
1153	M	005	71	40
1153	S	463	52	40
1153	M	465	52	40
1153	S	014	05	27
1153	S	431	71	19
1154	1	005	71	40
1155	1	182	74	31
1156	1	011	03	33
1156	S	038	03	33
1157	1	005	01	34
1158	1	005	01	34
1158	S	045	01	34
1159	1	166	13	03
1160	1	100	09	02
1160	S	050	09	02
1161	M	094	71	40
1161	M	226	71	32
1161	M	232	13	27
1161	M	002	71	32
1162	1	205	75	25
1162	M	201	72	25
1163	1	243	37	29
1163	S	262	41	29
1163	S	254	39	29
1164	1	183	72	31
1164	S	400	11	19
1165	1	001	74	32
1165	M	014	05	27
1165	S	011	71	40
1166	1	001	74	25
1166	S	191	06	19
1166	S	201	72	25
1166	S	026	03	33
1166	M	015	05	27
1167	M	166	05	19
1167	1	190	05	26
1167	S	050	09	26
1167	M	001	09	26
1168	M	003	74	32
1168	1	051	74	32
1168	S	461	51	24
1168	S	002	71	32
1168	S	102	05	27
1169	1	002	71	08
1170	1	300	53	33
1170	S	360	53	33
1170	S	001	11	33
1171	1	182	54	39
1171	S	400	53	19
1172	1	226	72	24
1172	S	232	13	24
1172	M	002	72	24
1173	S	001	74	26
1173	1	030	01	19
1173	M	384	01	19
1174	1	384	53	19
1175	1	442	71	32
1175	S	461	51	24
1176	1	193	11	17
1176	1	231	11	17
1176	M	420	66	17
1176	M	203	05	25
1176	M	163	11	17
1177	M	124	09	26
1177	1	120	09	26
1177	M	050	09	26
1178	1	120	53	32
1178	M	124	53	32
1178	S	002	53	40
1179	1	182	54	07
1180	1	001	07	32
1180	S	431	07	19
1181	1	011	03	33
1181	S	016	06	19
1182	1	201	72	25
1182	M	205	04	33
1183	1	205	04	25
1183	S	202	72	25
1184	1	011	03	33
1184	S	468	51	33
1184	S	400	53	19
1185	1	070	25	19
1185	M	212	25	19
1186	1	001	74	32
1186	M	011	71	40
1186	S	081	05	27
1186	S	046	71	32
1187	M	002	71	32
1187	M	232	13	27
1187	1	226	72	32
1188	1	231	11	25
1188	M	227	11	19
1188	S	241	11	17
1189	1	002	05	27
1190	1	001	74	27
1190	M	014	05	27
1190	S	051	07	31
1191	1	205	53	33
1192	1	204	25	25
1192	M	015	25	27
1192	S	019	53	33
1193	1	001	74	25
1193	S	191	03	19
1193	M	043	03	33
1194	1	005	03	33
1194	S	009	03	33
1194	S	218	03	33
1195	1	001	74	26
1195	M	002	01	34
1195	S	442	01	34
1196	1	120	01	26
1196	M	050	01	26
1197	1	300	53	40
1197	M	001	53	32
1197	S	050	53	24
1197	S	241	11	21
1198	1	182	54	31
1198	S	183	02	31
1199	1	026	03	33
1199	1	420	66	33
1200	1	341	02	24
1200	M	346	52	23
1200	M	444	74	24
1200	S	225	74	24
1200	S	450	53	24
1201	S	016	71	19
1201	M	347	52	23
1201	1	346	52	23
1201	S	434	52	31
1201	S	444	52	23
1201	S	342	71	32
1202	S	048	01	19
1202	1	073	01	26
1202	S	430	01	27
1203	1	048	09	26
1203	M	430	09	26
1203	M	346	53	31
1203	S	131	09	34
1203	S	342	09	34
1204	1	441	69	24
1204	M	346	52	23
1205	1	420	66	33
1205	M	026	03	33
1206	1	048	71	19
1206	M	005	71	40
1206	M	431	01	19
1206	M	342	01	32
1206	S	166	13	19
1207	1	011	01	34
1207	M	048	01	34
1207	S	002	01	34
1207	M	016	06	19
1207	S	191	01	19
1208	M	166	13	27
1208	S	064	05	27
1208	1	014	13	27
1209	M	045	01	34
1209	M	466	52	31
1210	1	001	74	26
1210	M	015	25	27
1210	M	394	25	19
1210	S	191	26	19
1211	1	011	53	34
1211	M	120	53	34
1211	M	045	53	34
1212	1	400	03	19
1213	M	431	03	19
1213	1	011	03	33
1213	S	043	03	25
1213	M	191	03	19
1214	1	191	71	19
1214	M	011	71	40
1214	S	045	71	40
1215	M	442	71	32
1215	1	446	74	24
1215	M	444	74	24
1216	1	243	37	29
1217	1	011	53	40
1217	M	048	53	40
1218	1	070	25	19
1218	S	043	01	26
1218	S	124	01	26
1218	M	212	25	26
1218	S	394	01	19
1218	S	082	25	19
1218	S	175	13	18
1219	1	001	74	24
1219	S	046	71	32
1219	M	015	05	35
1219	M	013	72	24
1220	1	070	25	26
1220	M	013	72	18
1221	S	164	09	26
1221	1	001	09	26
1221	M	301	55	26
1221	S	050	55	18
1221	S	131	09	19
1222	M	002	71	24
1222	1	226	72	24
1222	M	461	52	24
1223	1	231	11	19
1223	S	227	11	19
1223	M	241	11	29
1223	S	300	53	25
1224	1	010	03	25
1224	S	043	03	25
1224	S	191	03	19
1224	S	014	05	27
1225	1	011	07	40
1225	M	016	06	19
1225	S	002	01	34
1225	S	039	07	31
1226	1	061	02	18
1226	S	483	75	18
1226	S	031	02	18
1227	1	264	41	05
1227	S	285	75	31
1228	1	243	37	05
1229	1	205	04	25
1229	S	201	72	25
1229	S	202	02	25
1230	M	001	53	32
1230	1	120	53	32
1230	S	013	53	24
1231	1	001	74	25
1231	M	011	03	33
1231	S	203	05	25
1231	M	043	03	25
1231	S	015	05	35
1231	S	431	03	19
1231	S	074	13	19
1232	1	209	02	02
1233	1	120	53	26
1233	M	010	53	32
1233	S	046	53	24
1233	S	015	53	35
1233	S	002	53	32
1233	S	124	53	24
1234	1	120	53	26
1234	M	001	53	26
1234	S	124	53	26
1234	M	353	53	26
1235	1	010	01	34
1235	S	002	01	34
1235	M	017	53	34
1235	S	050	53	24
1236	M	070	05	19
1236	1	002	71	32
1236	M	034	71	24
1236	M	461	52	24
1236	S	060	71	40
1237	1	002	71	40
1237	M	011	07	40
1237	M	016	06	19
1237	S	082	05	19
1238	1	045	01	26
1238	M	011	01	34
1238	S	002	71	26
1238	M	166	13	27
1239	1	011	01	34
1239	M	005	01	34
1239	S	434	01	19
1240	M	166	13	27
1240	M	164	01	26
1240	1	001	74	26
1241	1	001	53	34
1241	M	011	53	34
1241	1	100	53	26
1241	S	046	53	26
1242	1	001	03	33
1242	M	400	03	19
1242	S	431	03	19
1242	M	191	03	19
1242	S	232	13	19
1243	M	027	01	34
1243	1	190	01	34
1243	S	211	05	18
1243	M	421	66	34
1244	1	011	53	34
1244	M	045	53	34
1244	S	048	53	34
1245	1	001	03	33
1245	S	218	03	19
1245	S	203	05	25
1245	M	011	03	33
1245	S	346	52	31
1245	S	465	52	33
1246	1	108	53	33
1246	1	011	53	33
1246	S	009	53	33
1247	1	011	03	33
1247	M	108	03	33
1247	M	203	05	25
1248	1	233	02	18
1248	M	210	02	18
1248	S	005	07	40
1248	M	002	02	18
1248	M	183	02	18
1248	M	234	02	18
1249	S	002	01	40
1249	M	014	05	27
1249	S	166	13	19
1249	1	001	74	27
1250	1	011	01	34
1250	S	015	05	35
1250	M	045	01	34
1250	S	218	01	26
1250	S	225	74	18
1251	M	045	01	26
1251	1	001	74	26
1251	M	014	05	27
1251	S	002	01	40
1251	S	466	01	31
1252	1	270	71	32
1252	M	324	71	32
1252	M	325	53	28
1252	S	353	10	26
1252	S	351	71	32
1253	1	273	17	25
1253	1	270	17	25
1253	M	325	15	28
1253	S	262	41	21
1253	S	131	11	33
1253	S	277	17	31
1254	1	346	52	31
1254	M	342	01	26
1254	S	465	52	34
1254	S	348	75	23
1255	M	390	01	34
1255	1	394	01	26
1255	M	396	25	23
1255	S	391	27	18
1256	M	430	53	24
1256	S	329	53	24
1256	S	048	53	40
1256	1	326	53	32
1256	S	464	53	18
1257	1	466	75	07
1257	S	225	75	07
1258	M	356	09	26
1258	1	266	09	26
1258	M	164	09	18
1259	1	001	74	40
1259	M	045	01	40
1259	S	005	71	40
1260	1	002	71	32
1260	M	166	13	27
1261	1	002	71	32
1261	S	060	71	40
1261	M	226	72	24
1261	S	232	13	24
1261	M	034	71	32
1261	M	166	13	19
1261	S	102	53	27
1261	S	445	69	31
1262	1	001	74	32
1262	M	015	05	35
1262	M	191	06	19
1262	M	005	71	32
1262	S	211	05	18
1262	S	082	01	19
1263	1	001	74	40
1263	M	005	71	40
1263	M	038	71	40
1263	M	191	06	19
1263	S	431	03	19
1263	S	441	52	24
1263	M	014	05	27
1264	1	001	01	40
1264	1	100	01	26
1264	S	002	01	34
1264	S	430	01	27
1264	S	164	01	18
1265	M	191	11	19
1265	S	014	11	27
1265	M	442	11	32
1265	S	441	11	24
1265	M	005	11	40
1266	1	483	19	31
1266	M	051	07	31
1266	S	329	75	31
1266	S	411	53	31
1266	M	289	19	31
1267	1	483	53	31
1267	M	100	53	26
1267	M	292	53	26
1267	S	001	53	40
191	S	148	53	24
1268	1	324	71	32
1268	1	461	51	24
1268	M	346	52	31
1268	S	342	01	18
1268	S	466	52	31
1269	1	324	53	18
1269	S	327	53	31
1270	1	441	69	24
1270	S	346	52	23
1270	M	341	72	24
1270	S	446	74	24
1270	M	444	74	24
1271	1	342	53	32
1271	M	452	53	32
1271	S	446	53	24
1271	M	442	53	32
1271	S	321	53	32
1271	S	351	53	25
1272	1	282	09	26
1272	M	394	09	26
1272	S	431	01	19
1273	1	341	53	18
1273	S	347	53	18
1273	M	324	53	18
1273	S	433	53	27
1274	1	205	04	25
1274	S	202	02	25
1274	S	201	74	25
1275	1	346	52	23
1275	M	411	75	31
1275	M	341	72	24
1276	1	011	71	40
1276	M	002	71	40
1276	S	005	71	40
1277	1	002	71	08
1277	M	175	13	03
1278	1	483	19	31
1278	M	051	74	31
1278	S	406	53	18
1278	S	124	01	26
1279	M	400	52	19
1279	1	192	52	19
1280	1	430	59	27
1280	M	310	35	24
1280	M	461	51	18
1280	S	174	59	31
1280	S	462	51	35
1281	1	430	53	18
1281	M	009	53	26
1281	M	382	53	18
1282	1	360	53	33
1282	S	241	11	25
1282	S	350	11	25
1282	S	172	53	33
1283	1	190	01	34
1283	M	027	01	34
1284	M	442	71	32
1284	S	340	03	33
1284	M	444	74	24
1284	1	330	74	31
1285	1	420	03	33
1285	1	026	03	33
1286	1	190	05	18
1286	M	166	05	19
1286	S	452	71	19
1286	S	131	71	19
1287	1	166	05	19
1287	M	190	05	19
1287	S	452	09	19
1288	M	015	05	35
1288	1	001	74	32
1288	S	045	71	40
1288	S	011	03	33
1289	M	015	05	35
1289	S	043	03	25
1289	1	001	74	32
1289	M	010	71	32
1290	1	002	71	08
1291	M	002	01	34
1291	1	051	05	19
1291	M	018	06	19
1292	1	120	53	32
1292	S	015	53	35
1292	S	045	53	26
1292	S	046	53	32
1292	S	082	01	19
1292	S	002	53	32
1293	1	202	02	25
1293	M	233	02	18
1294	1	183	72	31
